type,code,description,exclude,concat
SNOMED CT,1163119007,Creutzfeldt Jakob disease following graft of dura (disorder),0,"    ('SNOMED CT', '1163119007', 'Creutzfeldt Jakob disease following graft of dura (disorder)', '0'),"
SNOMED CT,1186724002,HtrA serine peptidase 1-related autosomal dominant cerebral small vessel disease (disorder),0,"    ('SNOMED CT', '1186724002', 'HtrA serine peptidase 1-related autosomal dominant cerebral small vessel disease (disorder)', '0'),"
SNOMED CT,1186877003,Dementia due to vitamin E deficiency (disorder),0,"    ('SNOMED CT', '1186877003', 'Dementia due to vitamin E deficiency (disorder)', '0'),"
SNOMED CT,1186879000,Dementia due to thiamine deficiency (disorder),0,"    ('SNOMED CT', '1186879000', 'Dementia due to thiamine deficiency (disorder)', '0'),"
SNOMED CT,1186880002,Dementia due to cobalamin deficiency (disorder),0,"    ('SNOMED CT', '1186880002', 'Dementia due to cobalamin deficiency (disorder)', '0'),"
SNOMED CT,1186881003,Dementia due to niacin deficiency (disorder),0,"    ('SNOMED CT', '1186881003', 'Dementia due to niacin deficiency (disorder)', '0'),"
SNOMED CT,1186883000,Dementia due to nutritional deficiency disorder (disorder),0,"    ('SNOMED CT', '1186883000', 'Dementia due to nutritional deficiency disorder (disorder)', '0'),"
SNOMED CT,1186887004,Dementia caused by manganese and/or manganese compound (disorder),0,"    ('SNOMED CT', '1186887004', 'Dementia caused by manganese and/or manganese compound (disorder)', '0'),"
SNOMED CT,1187004001,Chronic traumatic encephalopathy (disorder),0,"    ('SNOMED CT', '1187004001', 'Chronic traumatic encephalopathy (disorder)', '0'),"
SNOMED CT,1187126002,Integral membrane protein 2B related amyloidosis (disorder),0,"    ('SNOMED CT', '1187126002', 'Integral membrane protein 2B related amyloidosis (disorder)', '0'),"
SNOMED CT,1259066002,Disorder of autonomic nervous system due to senile dementia of Lewy body type (disorder),0,"    ('SNOMED CT', '1259066002', 'Disorder of autonomic nervous system due to senile dementia of Lewy body type (disorder)', '0'),"
SNOMED CT,1259121008,"Amyotrophic lateral sclerosis, parkinsonism, dementia complex of West New Guinea (disorder)",0,"    ('SNOMED CT', '1259121008', 'Amyotrophic lateral sclerosis, parkinsonism, dementia complex of West New Guinea (disorder)', '0'),"
SNOMED CT,1259123006,"Amyotrophic lateral sclerosis, parkinsonism, dementia complex of Kii Peninsula (disorder)",0,"    ('SNOMED CT', '1259123006', 'Amyotrophic lateral sclerosis, parkinsonism, dementia complex of Kii Peninsula (disorder)', '0'),"
SNOMED CT,1259124000,Amyotrophic lateral sclerosis with frontotemporal dementia (disorder),0,"    ('SNOMED CT', '1259124000', 'Amyotrophic lateral sclerosis with frontotemporal dementia (disorder)', '0'),"
SNOMED CT,1259128002,Alzheimer disease with psychosis (disorder),0,"    ('SNOMED CT', '1259128002', 'Alzheimer disease with psychosis (disorder)', '0'),"
SNOMED CT,1259465009,Dementia due to hepatic failure (disorder),0,"    ('SNOMED CT', '1259465009', 'Dementia due to hepatic failure (disorder)', '0'),"
SNOMED CT,1259467001,Dementia due to hypercalcemia (disorder),0,"    ('SNOMED CT', '1259467001', 'Dementia due to hypercalcemia (disorder)', '0'),"
SNOMED CT,1259469003,Dementia due to Gerstmann Straussler Scheinker syndrome (disorder),0,"    ('SNOMED CT', '1259469003', 'Dementia due to Gerstmann Straussler Scheinker syndrome (disorder)', '0'),"
SNOMED CT,1259471003,Dementia due to Hashimoto encephalopathy (disorder),0,"    ('SNOMED CT', '1259471003', 'Dementia due to Hashimoto encephalopathy (disorder)', '0'),"
SNOMED CT,1259473000,Dementia due to fragile X syndrome (disorder),0,"    ('SNOMED CT', '1259473000', 'Dementia due to fragile X syndrome (disorder)', '0'),"
SNOMED CT,1259476008,Dementia due to genetic disease (disorder),0,"    ('SNOMED CT', '1259476008', 'Dementia due to genetic disease (disorder)', '0'),"
SNOMED CT,1259478009,Dementia due to familial Creutzfeldt-Jakob disease (disorder),0,"    ('SNOMED CT', '1259478009', 'Dementia due to familial Creutzfeldt-Jakob disease (disorder)', '0'),"
SNOMED CT,1259480003,Dementia due to fatal familial insomnia (disorder),0,"    ('SNOMED CT', '1259480003', 'Dementia due to fatal familial insomnia (disorder)', '0'),"
SNOMED CT,1259485008,Dementia due to cerebral vasculitis (disorder),0,"    ('SNOMED CT', '1259485008', 'Dementia due to cerebral vasculitis (disorder)', '0'),"
SNOMED CT,1259488005,Dementia due to cerebral amyloid angiopathy (disorder),0,"    ('SNOMED CT', '1259488005', 'Dementia due to cerebral amyloid angiopathy (disorder)', '0'),"
SNOMED CT,1259492003,Dementia due to metastatic malignant neoplasm to brain (disorder),0,"    ('SNOMED CT', '1259492003', 'Dementia due to metastatic malignant neoplasm to brain (disorder)', '0'),"
SNOMED CT,1259494002,Dementia due to leukodystrophy (disorder),0,"    ('SNOMED CT', '1259494002', 'Dementia due to leukodystrophy (disorder)', '0'),"
SNOMED CT,1259496000,Dementia due to Lyme disease (disorder),0,"    ('SNOMED CT', '1259496000', 'Dementia due to Lyme disease (disorder)', '0'),"
SNOMED CT,1259499007,Dementia due to hemorrhagic cerebral infarction due to hypertension (disorder),0,"    ('SNOMED CT', '1259499007', 'Dementia due to hemorrhagic cerebral infarction due to hypertension (disorder)', '0'),"
SNOMED CT,1259501004,Dementia due to kuru (disorder),0,"    ('SNOMED CT', '1259501004', 'Dementia due to kuru (disorder)', '0'),"
SNOMED CT,1259503001,Dementia due to iatrogenic Creutzfeldt-Jakob disease (disorder),0,"    ('SNOMED CT', '1259503001', 'Dementia due to iatrogenic Creutzfeldt-Jakob disease (disorder)', '0'),"
SNOMED CT,1259511006,Dementia due to Wilson disease (disorder),0,"    ('SNOMED CT', '1259511006', 'Dementia due to Wilson disease (disorder)', '0'),"
SNOMED CT,1259513009,Dementia due to Whipple disease (disorder),0,"    ('SNOMED CT', '1259513009', 'Dementia due to Whipple disease (disorder)', '0'),"
SNOMED CT,1259517005,Dementia due to systemic lupus erythematosus (disorder),0,"    ('SNOMED CT', '1259517005', 'Dementia due to systemic lupus erythematosus (disorder)', '0'),"
SNOMED CT,1259519008,Dementia due to subacute sclerosing panencephalitis (disorder),0,"    ('SNOMED CT', '1259519008', 'Dementia due to subacute sclerosing panencephalitis (disorder)', '0'),"
SNOMED CT,1259522005,Dementia due to variant Creutzfeldt-Jakob disease (disorder),0,"    ('SNOMED CT', '1259522005', 'Dementia due to variant Creutzfeldt-Jakob disease (disorder)', '0'),"
SNOMED CT,1259524006,Dementia due to trypanosomiasis (disorder),0,"    ('SNOMED CT', '1259524006', 'Dementia due to trypanosomiasis (disorder)', '0'),"
SNOMED CT,1259529001,Dementia due to sporadic Creutzfeldt-Jakob disease (disorder),0,"    ('SNOMED CT', '1259529001', 'Dementia due to sporadic Creutzfeldt-Jakob disease (disorder)', '0'),"
SNOMED CT,1259531005,Dementia due to hypertensive encephalopathy (disorder),0,"    ('SNOMED CT', '1259531005', 'Dementia due to hypertensive encephalopathy (disorder)', '0'),"
SNOMED CT,1259579003,Dementia due to Behcet syndrome (disorder),0,"    ('SNOMED CT', '1259579003', 'Dementia due to Behcet syndrome (disorder)', '0'),"
SNOMED CT,1259581001,Dementia due to celiac disease (disorder),0,"    ('SNOMED CT', '1259581001', 'Dementia due to celiac disease (disorder)', '0'),"
SNOMED CT,1259584009,Dementia due to and following dialysis (disorder),0,"    ('SNOMED CT', '1259584009', 'Dementia due to and following dialysis (disorder)', '0'),"
SNOMED CT,1259586006,Dementia due to autoimmune encephalitis (disorder),0,"    ('SNOMED CT', '1259586006', 'Dementia due to autoimmune encephalitis (disorder)', '0'),"
SNOMED CT,1259591007,Dementia due to acquired hypothyroidism (disorder),0,"    ('SNOMED CT', '1259591007', 'Dementia due to acquired hypothyroidism (disorder)', '0'),"
SNOMED CT,1259656006,Dementia due to renal failure (disorder),0,"    ('SNOMED CT', '1259656006', 'Dementia due to renal failure (disorder)', '0'),"
SNOMED CT,1259661008,Dementia due to inflammatory disorder of musculoskeletal system (disorder),0,"    ('SNOMED CT', '1259661008', 'Dementia due to inflammatory disorder of musculoskeletal system (disorder)', '0'),"
SNOMED CT,1259663006,Dementia due to polyarteritis nodosa (disorder),0,"    ('SNOMED CT', '1259663006', 'Dementia due to polyarteritis nodosa (disorder)', '0'),"
SNOMED CT,1259665004,Dementia due to progressive subcortical gliosis (disorder),0,"    ('SNOMED CT', '1259665004', 'Dementia due to progressive subcortical gliosis (disorder)', '0'),"
SNOMED CT,1259667007,Dementia due to paraneoplastic encephalitis (disorder),0,"    ('SNOMED CT', '1259667007', 'Dementia due to paraneoplastic encephalitis (disorder)', '0'),"
SNOMED CT,1259673008,Dementia due to neurofilament inclusion body disease (disorder),0,"    ('SNOMED CT', '1259673008', 'Dementia due to neurofilament inclusion body disease (disorder)', '0'),"
SNOMED CT,1259675001,Dementia due to obstructive hydrocephalus (disorder),0,"    ('SNOMED CT', '1259675001', 'Dementia due to obstructive hydrocephalus (disorder)', '0'),"
SNOMED CT,1259677009,Dementia due to multiple system atrophy (disorder),0,"    ('SNOMED CT', '1259677009', 'Dementia due to multiple system atrophy (disorder)', '0'),"
SNOMED CT,1259679007,Dementia due to atypical pantothenate kinase associated neurodegeneration (disorder),0,"    ('SNOMED CT', '1259679007', 'Dementia due to atypical pantothenate kinase associated neurodegeneration (disorder)', '0'),"
SNOMED CT,1259990004,Dementia due to classical pantothenate kinase associated neurodegeneration (disorder),0,"    ('SNOMED CT', '1259990004', 'Dementia due to classical pantothenate kinase associated neurodegeneration (disorder)', '0'),"
SNOMED CT,1.581E+12,Dementia of the Alzheimer type with behavioral disturbance (disorder),0,"    ('SNOMED CT', '1581000119101', 'Dementia of the Alzheimer type with behavioral disturbance (disorder)', '0'),"
SNOMED CT,1.591E+12,Dementia with behavioral disturbance (disorder),0,"    ('SNOMED CT', '1591000119103', 'Dementia with behavioral disturbance (disorder)', '0'),"
SNOMED CT,2.421E+12,Hallucinations co-occurrent and due to late onset dementia (disorder),0,"    ('SNOMED CT', '2421000119107', 'Hallucinations co-occurrent and due to late onset dementia (disorder)', '0'),"
SNOMED CT,1.0171E+13,Behavioral and psychological symptoms of dementia (finding),0,"    ('SNOMED CT', '10171000132106', 'Behavioral and psychological symptoms of dementia (finding)', '0'),"
SNOMED CT,2.1921E+13,Dementia due to Pick\'s disease,0,"    ('SNOMED CT', '21921000119103', 'Dementia due to Pick\'s disease', '0'),"
SNOMED CT,2.1921E+13,Dementia co-occurrent and due to Pick\'s disease (disorder),0,"    ('SNOMED CT', '21921000119103', 'Dementia co-occurrent and due to Pick\'s disease (disorder)', '0'),"
SNOMED CT,2.2381E+13,Primary degenerative dementia,0,"    ('SNOMED CT', '22381000119105', 'Primary degenerative dementia', '0'),"
SNOMED CT,2.2381E+13,Primary degenerative dementia (disorder),0,"    ('SNOMED CT', '22381000119105', 'Primary degenerative dementia (disorder)', '0'),"
SNOMED CT,3.1081E+13,Presenile dementia with delusions (disorder),0,"    ('SNOMED CT', '31081000119101', 'Presenile dementia with delusions (disorder)', '0'),"
SNOMED CT,7.9341E+13,Mixed dementia (disorder),0,"    ('SNOMED CT', '79341000119107', 'Mixed dementia (disorder)', '0'),"
SNOMED CT,8.2351E+13,Altered behavior due to Pick\'s disease (disorder),0,"    ('SNOMED CT', '82351000119105', 'Altered behavior due to Pick\'s disease (disorder)', '0'),"
SNOMED CT,8.2361E+13,Altered behavior in dementia due to Huntington chorea (disorder),0,"    ('SNOMED CT', '82361000119107', 'Altered behavior in dementia due to Huntington chorea (disorder)', '0'),"
SNOMED CT,8.2371E+13,Dementia due to multiple sclerosis with altered behavior (disorder),0,"    ('SNOMED CT', '82371000119101', 'Dementia due to multiple sclerosis with altered behavior (disorder)', '0'),"
SNOMED CT,8.2381E+13,Epileptic dementia with behavioral disturbance (disorder),0,"    ('SNOMED CT', '82381000119103', 'Epileptic dementia with behavioral disturbance (disorder)', '0'),"
SNOMED CT,9.2001E+13,Anti-dementia drug therapy (procedure),0,"    ('SNOMED CT', '92001000000104', 'Anti-dementia drug therapy (procedure)', '0'),"
SNOMED CT,9.7751E+13,Altered behavior in Alzheimer\'s disease (disorder),0,"    ('SNOMED CT', '97751000119108', 'Altered behavior in Alzheimer\'s disease (disorder)', '0'),"
SNOMED CT,1.01421E+14,Dementia due to Parkinson\'s disease (disorder),0,"    ('SNOMED CT', '101421000119107', 'Dementia due to Parkinson\'s disease (disorder)', '0'),"
SNOMED CT,1.05421E+14,Early onset Alzheimer\'s disease with behavioral disturbance (disorder),0,"    ('SNOMED CT', '105421000119105', 'Early onset Alzheimer\'s disease with behavioral disturbance (disorder)', '0'),"
SNOMED CT,1.06021E+14,Multi-infarct dementia due to atherosclerosis (disorder),0,"    ('SNOMED CT', '106021000119105', 'Multi-infarct dementia due to atherosclerosis (disorder)', '0'),"
SNOMED CT,1.30121E+14,Dementia due to Rett\'s syndrome (disorder),0,"    ('SNOMED CT', '130121000119104', 'Dementia due to Rett\'s syndrome (disorder)', '0'),"
SNOMED CT,1.35811E+14,Lewy body dementia with behavioral disturbance (disorder),0,"    ('SNOMED CT', '135811000119107', 'Lewy body dementia with behavioral disturbance (disorder)', '0'),"
SNOMED CT,1.41991E+14,Delusions in Alzheimer\'s disease (disorder),0,"    ('SNOMED CT', '141991000119109', 'Delusions in Alzheimer\'s disease (disorder)', '0'),"
SNOMED CT,1.42001E+14,Depressed mood in Alzheimer\'s disease (disorder),0,"    ('SNOMED CT', '142001000119106', 'Depressed mood in Alzheimer\'s disease (disorder)', '0'),"
SNOMED CT,1.42011E+14,Alzheimer\'s disease co-occurrent with delirium (disorder),0,"    ('SNOMED CT', '142011000119109', 'Alzheimer\'s disease co-occurrent with delirium (disorder)', '0'),"
SNOMED CT,2.88631E+14,Vascular dementia with behavioral disturbance (disorder),0,"    ('SNOMED CT', '288631000119104', 'Vascular dementia with behavioral disturbance (disorder)', '0'),"
SNOMED CT,2.93671E+14,Behavioral disturbance due to multi-infarct dementia (disorder),0,"    ('SNOMED CT', '293671000119109', 'Behavioral disturbance due to multi-infarct dementia (disorder)', '0'),"
SNOMED CT,4.19261E+14,"[X]Dementia in Alzheimer\'s dis, atypical or mixed type (disorder)",0,"    ('SNOMED CT', '419261000000107', '[X]Dementia in Alzheimer\'s dis, atypical or mixed type (disorder)', '0'),"
SNOMED CT,7.11441E+14,Dementia monitoring invitation (procedure),0,"    ('SNOMED CT', '711441000000100', 'Dementia monitoring invitation (procedure)', '0'),"
SNOMED CT,7.15821E+14,Dementia monitoring first letter (procedure),0,"    ('SNOMED CT', '715821000000107', 'Dementia monitoring first letter (procedure)', '0'),"
SNOMED CT,7.16221E+14,Dementia monitoring verbal invitation (procedure),0,"    ('SNOMED CT', '716221000000104', 'Dementia monitoring verbal invitation (procedure)', '0'),"
SNOMED CT,7.16671E+14,Dementia monitoring third letter (procedure),0,"    ('SNOMED CT', '716671000000102', 'Dementia monitoring third letter (procedure)', '0'),"
SNOMED CT,7.16991E+14,Dementia monitoring telephone invitation (procedure),0,"    ('SNOMED CT', '716991000000108', 'Dementia monitoring telephone invitation (procedure)', '0'),"
SNOMED CT,7.17471E+14,Dementia monitoring second letter (procedure),0,"    ('SNOMED CT', '717471000000101', 'Dementia monitoring second letter (procedure)', '0'),"
SNOMED CT,7.20891E+14,People with dementia (qualifier value),0,"    ('SNOMED CT', '720891000000108', 'People with dementia (qualifier value)', '0'),"
SNOMED CT,7.98381E+14,Referral to dementia care advisor (procedure),0,"    ('SNOMED CT', '798381000000109', 'Referral to dementia care advisor (procedure)', '0'),"
SNOMED CT,8.43991E+14,Participates in Butterfly Scheme for dementia (finding),0,"    ('SNOMED CT', '843991000000105', 'Participates in Butterfly Scheme for dementia (finding)', '0'),"
SNOMED CT,8.44001E+14,Butterfly Scheme for dementia declined (situation),0,"    ('SNOMED CT', '844001000000100', 'Butterfly Scheme for dementia declined (situation)', '0'),"
SNOMED CT,8.50261E+14,Education about dementia (procedure),0,"    ('SNOMED CT', '850261000000100', 'Education about dementia (procedure)', '0'),"
SNOMED CT,8.58501E+14,Referral to dementia service (procedure),0,"    ('SNOMED CT', '858501000000103', 'Referral to dementia service (procedure)', '0'),"
SNOMED CT,9.25441E+14,Referral to dementia support organisation declined (situation),0,"    ('SNOMED CT', '925441000000100', 'Referral to dementia support organisation declined (situation)', '0'),"
SNOMED CT,9.25461E+14,Referral to dementia support organisation (procedure),0,"    ('SNOMED CT', '925461000000104', 'Referral to dementia support organisation (procedure)', '0'),"
SNOMED CT,9.38551E+14,Dementia medication review (procedure),0,"    ('SNOMED CT', '938551000000108', 'Dementia medication review (procedure)', '0'),"
SNOMED CT,9.56841E+14,Dementia care plan agreed (finding),0,"    ('SNOMED CT', '956841000000106', 'Dementia care plan agreed (finding)', '0'),"
SNOMED CT,9.56861E+14,Dementia care plan reviewed (situation),0,"    ('SNOMED CT', '956861000000107', 'Dementia care plan reviewed (situation)', '0'),"
SNOMED CT,9.56881E+14,Dementia care plan declined (situation),0,"    ('SNOMED CT', '956881000000103', 'Dementia care plan declined (situation)', '0'),"
SNOMED CT,9.56901E+14,Dementia care plan review declined (situation),0,"    ('SNOMED CT', '956901000000100', 'Dementia care plan review declined (situation)', '0'),"
SNOMED CT,9.59461E+14,Dementia advance care plan review declined (situation),0,"    ('SNOMED CT', '959461000000102', 'Dementia advance care plan review declined (situation)', '0'),"
SNOMED CT,1083391000000101,Signposting to dementia support service (procedure),0,"    ('SNOMED CT', '1083391000000101', 'Signposting to dementia support service (procedure)', '0'),"
SNOMED CT,1089501000000102,Presenile dementia with psychosis (disorder),0,"    ('SNOMED CT', '1089501000000102', 'Presenile dementia with psychosis (disorder)', '0'),"
SNOMED CT,1089521000000106,Predominantly cortical dementia (disorder),0,"    ('SNOMED CT', '1089521000000106', 'Predominantly cortical dementia (disorder)', '0'),"
SNOMED CT,1089531000000108,Predominantly cortical vascular dementia (disorder),0,"    ('SNOMED CT', '1089531000000108', 'Predominantly cortical vascular dementia (disorder)', '0'),"
SNOMED CT,1095101000000106,Offer of dementia advance care planning review declined (situation),0,"    ('SNOMED CT', '1095101000000106', 'Offer of dementia advance care planning review declined (situation)', '0'),"
SNOMED CT,1095111000000108,Review of dementia advance care plan (procedure),0,"    ('SNOMED CT', '1095111000000108', 'Review of dementia advance care plan (procedure)', '0'),"
SNOMED CT,1095121000000102,Dementia advance care plan agreed (finding),0,"    ('SNOMED CT', '1095121000000102', 'Dementia advance care plan agreed (finding)', '0'),"
SNOMED CT,1110901000000109,Quality and Outcomes Framework dementia quality indicator-related care invitation (procedure),0,"    ('SNOMED CT', '1110901000000109', 'Quality and Outcomes Framework dementia quality indicator-related care invitation (procedure)', '0'),"
SNOMED CT,1148161000000104,Review of dementia care plan (procedure),0,"    ('SNOMED CT', '1148161000000104', 'Review of dementia care plan (procedure)', '0'),"
SNOMED CT,16219201000119101,Behavioral disturbance co-occurrent and due to late onset Alzheimer dementia (disorder),0,"    ('SNOMED CT', '16219201000119101', 'Behavioral disturbance co-occurrent and due to late onset Alzheimer dementia (disorder)', '0'),"
SNOMED CT,16276361000119109,Vascular dementia without behavioral disturbance (disorder),0,"    ('SNOMED CT', '16276361000119109', 'Vascular dementia without behavioral disturbance (disorder)', '0'),"
SNOMED CT,83157008,Fatal familial insomnia,1,"    ('SNOMED CT', '83157008', 'Fatal familial insomnia', '1'),"
SNOMED CT,191449005,Uncomplicated senile dementia,1,"    ('SNOMED CT', '191449005', 'Uncomplicated senile dementia', '1'),"
SNOMED CT,191451009,Uncomplicated presenile dementia,1,"    ('SNOMED CT', '191451009', 'Uncomplicated presenile dementia', '1'),"
SNOMED CT,394877006,Family history: Alzheimer\'s disease (situation),1,"    ('SNOMED CT', '394877006', 'Family history: Alzheimer\'s disease (situation)', '1'),"
SNOMED CT,407628009,Global deterioration scale finding for assessment of primary degenerative dementia (finding),1,"    ('SNOMED CT', '407628009', 'Global deterioration scale finding for assessment of primary degenerative dementia (finding)', '1'),"
SNOMED CT,407629001,Global Deterioration Scale level 1 - no cognitive decline (finding),1,"    ('SNOMED CT', '407629001', 'Global Deterioration Scale level 1 - no cognitive decline (finding)', '1'),"
SNOMED CT,429961000,Family history of dementia (situation),1,"    ('SNOMED CT', '429961000', 'Family history of dementia (situation)', '1'),"
SNOMED CT,433278001,Family history of presenile dementia (situation),1,"    ('SNOMED CT', '433278001', 'Family history of presenile dementia (situation)', '1'),"
SNOMED CT,473203000,Assessment of dementia (procedure),1,"    ('SNOMED CT', '473203000', 'Assessment of dementia (procedure)', '1'),"
SNOMED CT,698464007,At risk of dementia (finding),1,"    ('SNOMED CT', '698464007', 'At risk of dementia (finding)', '1'),"
SNOMED CT,700464008,Assessment of psychotic and behavioral symptoms of dementia (procedure),1,"    ('SNOMED CT', '700464008', 'Assessment of psychotic and behavioral symptoms of dementia (procedure)', '1'),"
SNOMED CT,715454006,Assessment using Revised Kendrick Battery for detection of dementia in the elderly (procedure),1,"    ('SNOMED CT', '715454006', 'Assessment using Revised Kendrick Battery for detection of dementia in the elderly (procedure)', '1'),"
SNOMED CT,716610001,Revised Kendrick Battery for detection of dementia in the elderly score (observable entity),1,"    ('SNOMED CT', '716610001', 'Revised Kendrick Battery for detection of dementia in the elderly score (observable entity)', '1'),"
SNOMED CT,717679002,Revised Kendrick Battery for detection of dementia in the elderly (assessment scale),1,"    ('SNOMED CT', '717679002', 'Revised Kendrick Battery for detection of dementia in the elderly (assessment scale)', '1'),"
SNOMED CT,720021000,Shared care prescribing protocol of drugs for dementia (regime/therapy),1,"    ('SNOMED CT', '720021000', 'Shared care prescribing protocol of drugs for dementia (regime/therapy)', '1'),"
SNOMED CT,720022007,Shared care prescribing of drugs for dementia declined (situation),1,"    ('SNOMED CT', '720022007', 'Shared care prescribing of drugs for dementia declined (situation)', '1'),"
SNOMED CT,773863001,Antidementia therapeutic role (role),1,"    ('SNOMED CT', '773863001', 'Antidementia therapeutic role (role)', '1'),"
SNOMED CT,1177062005,Sporadic fatal insomnia (disorder),1,"    ('SNOMED CT', '1177062005', 'Sporadic fatal insomnia (disorder)', '1'),"
SNOMED CT,1.43381E+14,Quality and Outcomes Framework dementia quality indicator-related care invitation using preferred method of communication (procedure),1,"    ('SNOMED CT', '143381000000102', 'Quality and Outcomes Framework dementia quality indicator-related care invitation using preferred method of communication (procedure)', '1'),"
SNOMED CT,7.15881E+14,Exception reporting - dementia quality indicators (finding),1,"    ('SNOMED CT', '715881000000108', 'Exception reporting - dementia quality indicators (finding)', '1'),"
SNOMED CT,7.16131E+14,Excepted from dementia quality indicators - informed dissent (finding),1,"    ('SNOMED CT', '716131000000105', 'Excepted from dementia quality indicators - informed dissent (finding)', '1'),"
SNOMED CT,7.16341E+14,Excepted from dementia quality indicators - patient unsuitable (finding),1,"    ('SNOMED CT', '716341000000104', 'Excepted from dementia quality indicators - patient unsuitable (finding)', '1'),"
SNOMED CT,8.16461E+14,Suspected dementia (situation),1,"    ('SNOMED CT', '816461000000109', 'Suspected dementia (situation)', '1'),"
SNOMED CT,8.24401E+14,Carer of person with dementia (finding),1,"    ('SNOMED CT', '824401000000105', 'Carer of person with dementia (finding)', '1'),"
SNOMED CT,8.50131E+14,Provision of written information about dementia (procedure),1,"    ('SNOMED CT', '850131000000102', 'Provision of written information about dementia (procedure)', '1'),"
SNOMED CT,8.69561E+14,Assessment for dementia (procedure),1,"    ('SNOMED CT', '869561000000101', 'Assessment for dementia (procedure)', '1'),"
SNOMED CT,8.70991E+14,National Health Service Health Check raising awareness about dementia and memory clinics (procedure),1,"    ('SNOMED CT', '870991000000101', 'National Health Service Health Check raising awareness about dementia and memory clinics (procedure)', '1'),"
SNOMED CT,8.87951E+14,No response to dementia screening invitation (finding),1,"    ('SNOMED CT', '887951000000102', 'No response to dementia screening invitation (finding)', '1'),"
SNOMED CT,9.33581E+14,No longer carer of patient with dementia (finding),1,"    ('SNOMED CT', '933581000000105', 'No longer carer of patient with dementia (finding)', '1'),"
SNOMED CT,9.39231E+14,Referral for dementia assessment (procedure),1,"    ('SNOMED CT', '939231000000107', 'Referral for dementia assessment (procedure)', '1'),"
