type,code,description,exclude,concat
SNOMED CT,713410003,Pain following cerebrovascular accident (finding),0,"    ('SNOMED CT', '713410003', 'Pain following cerebrovascular accident (finding)', '0'),"
SNOMED CT,723083001,Late effects of cerebral ischemic stroke (disorder),0,"    ('SNOMED CT', '723083001', 'Late effects of cerebral ischemic stroke (disorder)', '0'),"
SNOMED CT,724424009,Cerebral ischemic stroke due to small artery occlusion (disorder),0,"    ('SNOMED CT', '724424009', 'Cerebral ischemic stroke due to small artery occlusion (disorder)', '0'),"
SNOMED CT,724425005,Cerebral ischemic stroke due to intracranial large artery atherosclerosis (disorder),0,"    ('SNOMED CT', '724425005', 'Cerebral ischemic stroke due to intracranial large artery atherosclerosis (disorder)', '0'),"
SNOMED CT,724426006,Cerebral ischemic stroke due to extracranial large artery atherosclerosis (disorder),0,"    ('SNOMED CT', '724426006', 'Cerebral ischemic stroke due to extracranial large artery atherosclerosis (disorder)', '0'),"
SNOMED CT,724429004,Stroke co-occurrent with migraine (disorder),0,"    ('SNOMED CT', '724429004', 'Stroke co-occurrent with migraine (disorder)', '0'),"
SNOMED CT,724787004,Epilepsy due to cerebrovascular accident (disorder),0,"    ('SNOMED CT', '724787004', 'Epilepsy due to cerebrovascular accident (disorder)', '0'),"
SNOMED CT,724993002,Cerebral ischemic stroke due to occlusion of extracranial large artery (disorder),0,"    ('SNOMED CT', '724993002', 'Cerebral ischemic stroke due to occlusion of extracranial large artery (disorder)', '0'),"
SNOMED CT,724994008,Cerebral ischemic stroke due to stenosis of extracranial large artery (disorder),0,"    ('SNOMED CT', '724994008', 'Cerebral ischemic stroke due to stenosis of extracranial large artery (disorder)', '0'),"
SNOMED CT,725132001,Ischemic stroke without residual deficits (disorder),0,"    ('SNOMED CT', '725132001', 'Ischemic stroke without residual deficits (disorder)', '0'),"
SNOMED CT,732923001,Hemorrhage of medulla oblongata (disorder),0,"    ('SNOMED CT', '732923001', 'Hemorrhage of medulla oblongata (disorder)', '0'),"
SNOMED CT,734383005,Thrombosis of left middle cerebral artery (disorder),0,"    ('SNOMED CT', '734383005', 'Thrombosis of left middle cerebral artery (disorder)', '0'),"
SNOMED CT,734384004,Thrombosis of right middle cerebral artery (disorder),0,"    ('SNOMED CT', '734384004', 'Thrombosis of right middle cerebral artery (disorder)', '0'),"
SNOMED CT,771476007,"Autosomal recessive leukoencephalopathy, ischemic stroke, retinitis pigmentosa syndrome (disorder)",0,"    ('SNOMED CT', '771476007', 'Autosomal recessive leukoencephalopathy, ischemic stroke, retinitis pigmentosa syndrome (disorder)', '0'),"
SNOMED CT,788880006,Cerebral ischemic stroke due to dissection of artery (disorder),0,"    ('SNOMED CT', '788880006', 'Cerebral ischemic stroke due to dissection of artery (disorder)', '0'),"
SNOMED CT,788881005,Cerebral ischemic stroke due to aortic arch embolism (disorder),0,"    ('SNOMED CT', '788881005', 'Cerebral ischemic stroke due to aortic arch embolism (disorder)', '0'),"
SNOMED CT,788882003,Cerebral ischemic stroke due to global hypoperfusion with watershed infarct (disorder),0,"    ('SNOMED CT', '788882003', 'Cerebral ischemic stroke due to global hypoperfusion with watershed infarct (disorder)', '0'),"
SNOMED CT,788883008,Cerebral ischemic stroke due to hypercoagulable state (disorder),0,"    ('SNOMED CT', '788883008', 'Cerebral ischemic stroke due to hypercoagulable state (disorder)', '0'),"
SNOMED CT,788884002,Cerebral ischemic stroke due to subarachnoid hemorrhage (disorder),0,"    ('SNOMED CT', '788884002', 'Cerebral ischemic stroke due to subarachnoid hemorrhage (disorder)', '0'),"
SNOMED CT,1179359005,Maternal epilepsy due to perinatal stroke (disorder),0,"    ('SNOMED CT', '1179359005', 'Maternal epilepsy due to perinatal stroke (disorder)', '0'),"
SNOMED CT,1197429000,"Cathepsin A-related arteriopathy, strokes, leukoencephalopathy (disorder)",0,"    ('SNOMED CT', '1197429000', 'Cathepsin A-related arteriopathy, strokes, leukoencephalopathy (disorder)', '0'),"
SNOMED CT,1231168008,Malignant middle cerebral artery syndrome (disorder),0,"    ('SNOMED CT', '1231168008', 'Malignant middle cerebral artery syndrome (disorder)', '0'),"
SNOMED CT,3.61E+11,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident (disorder),0,"    ('SNOMED CT', '361000119103', 'Paralytic syndrome on one side of the body as late effect of cerebrovascular accident (disorder)', '0'),"
SNOMED CT,9.901E+12,Occlusion of cerebral artery with stroke (disorder),0,"    ('SNOMED CT', '9901000119100', 'Occlusion of cerebral artery with stroke (disorder)', '0'),"
SNOMED CT,3.3301E+13,Sequela of cardioembolic stroke (disorder),0,"    ('SNOMED CT', '33301000119105', 'Sequela of cardioembolic stroke (disorder)', '0'),"
SNOMED CT,3.3331E+13,Sequela of lacunar stroke (disorder),0,"    ('SNOMED CT', '33331000119103', 'Sequela of lacunar stroke (disorder)', '0'),"
SNOMED CT,4.0161E+13,Weakness of face muscles as sequela of stroke (disorder),0,"    ('SNOMED CT', '40161000119102', 'Weakness of face muscles as sequela of stroke (disorder)', '0'),"
SNOMED CT,4.8601E+13,Paralytic syndrome on one side of the body as effect of cerebrovascular accident (disorder),0,"    ('SNOMED CT', '48601000119107', 'Paralytic syndrome on one side of the body as effect of cerebrovascular accident (disorder)', '0'),"
SNOMED CT,8.8601E+13,Did not attend stroke clinic (finding),0,"    ('SNOMED CT', '88601000000107', 'Did not attend stroke clinic (finding)', '0'),"
SNOMED CT,9.1601E+13,Sequela of thrombotic stroke (disorder),0,"    ('SNOMED CT', '91601000119109', 'Sequela of thrombotic stroke (disorder)', '0'),"
SNOMED CT,9.2341E+13,Weakness of extremities as sequela of stroke (disorder),0,"    ('SNOMED CT', '92341000119107', 'Weakness of extremities as sequela of stroke (disorder)', '0'),"
SNOMED CT,9.7531E+13,History of parietal cerebrovascular accident (situation),0,"    ('SNOMED CT', '97531000119106', 'History of parietal cerebrovascular accident (situation)', '0'),"
SNOMED CT,9.9051E+13,History of lacunar cerebrovascular accident (situation),0,"    ('SNOMED CT', '99051000119101', 'History of lacunar cerebrovascular accident (situation)', '0'),"
SNOMED CT,1.02831E+14,Paralytic syndrome of both lower limbs as sequela of stroke (disorder),0,"    ('SNOMED CT', '102831000119104', 'Paralytic syndrome of both lower limbs as sequela of stroke (disorder)', '0'),"
SNOMED CT,1.03761E+14,Paralytic syndrome of all four limbs as sequela of stroke (disorder),0,"    ('SNOMED CT', '103761000119107', 'Paralytic syndrome of all four limbs as sequela of stroke (disorder)', '0'),"
SNOMED CT,1.08691E+14,Spasticity as sequela of stroke (disorder),0,"    ('SNOMED CT', '108691000119102', 'Spasticity as sequela of stroke (disorder)', '0'),"
SNOMED CT,1.12901E+14,Referral to multidisciplinary stroke function improvement service (procedure),0,"    ('SNOMED CT', '112901000000108', 'Referral to multidisciplinary stroke function improvement service (procedure)', '0'),"
SNOMED CT,1.18951E+14,History of thrombotic stroke without residual deficits (situation),0,"    ('SNOMED CT', '118951000119103', 'History of thrombotic stroke without residual deficits (situation)', '0'),"
SNOMED CT,1.18961E+14,History of hemorrhagic cerebrovascular accident without residual deficits (situation),0,"    ('SNOMED CT', '118961000119101', 'History of hemorrhagic cerebrovascular accident without residual deficits (situation)', '0'),"
SNOMED CT,1.18971E+14,History of embolic stroke without deficits (situation),0,"    ('SNOMED CT', '118971000119107', 'History of embolic stroke without deficits (situation)', '0'),"
SNOMED CT,1.25081E+14,Cerebral infarction due to occlusion of precerebral artery,0,"    ('SNOMED CT', '125081000119106', 'Cerebral infarction due to occlusion of precerebral artery', '0'),"
SNOMED CT,1.34771E+14,Alteration of sensation as late effect of stroke (disorder),0,"    ('SNOMED CT', '134771000119108', 'Alteration of sensation as late effect of stroke (disorder)', '0'),"
SNOMED CT,1.37991E+14,Seizure disorder as sequela of stroke (disorder),0,"    ('SNOMED CT', '137991000119103', 'Seizure disorder as sequela of stroke (disorder)', '0'),"
SNOMED CT,1.40701E+14,History of hemorrhagic stroke with hemiparesis (situation),0,"    ('SNOMED CT', '140701000119108', 'History of hemorrhagic stroke with hemiparesis (situation)', '0'),"
SNOMED CT,1.40711E+14,History of hemorrhagic stroke with hemiplegia (situation),0,"    ('SNOMED CT', '140711000119106', 'History of hemorrhagic stroke with hemiplegia (situation)', '0'),"
SNOMED CT,1.40911E+14,Ischemic stroke with coma (disorder),0,"    ('SNOMED CT', '140911000119109', 'Ischemic stroke with coma (disorder)', '0'),"
SNOMED CT,1.40921E+14,Ischemic stroke without coma (disorder),0,"    ('SNOMED CT', '140921000119102', 'Ischemic stroke without coma (disorder)', '0'),"
SNOMED CT,1.41281E+14,History of ischemic stroke without residual deficits (situation),0,"    ('SNOMED CT', '141281000119101', 'History of ischemic stroke without residual deficits (situation)', '0'),"
SNOMED CT,1.41811E+14,History of hemorrhagic cerebrovascular accident with residual deficit (situation),0,"    ('SNOMED CT', '141811000119106', 'History of hemorrhagic cerebrovascular accident with residual deficit (situation)', '0'),"
SNOMED CT,1.41821E+14,History of ischemic cerebrovascular accident with residual deficit (situation),0,"    ('SNOMED CT', '141821000119104', 'History of ischemic cerebrovascular accident with residual deficit (situation)', '0'),"
SNOMED CT,1.41831E+14,History of embolic stroke with deficits (situation),0,"    ('SNOMED CT', '141831000119101', 'History of embolic stroke with deficits (situation)', '0'),"
SNOMED CT,1.48871E+14,Weakness as a late effect of cerebrovascular accident (disorder),0,"    ('SNOMED CT', '148871000119109', 'Weakness as a late effect of cerebrovascular accident (disorder)', '0'),"
SNOMED CT,1.86831E+14,Apraxia due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '186831000119104', 'Apraxia due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.01501E+14,Seen in stroke clinic (finding),0,"    ('SNOMED CT', '201501000000108', 'Seen in stroke clinic (finding)', '0'),"
SNOMED CT,2.31231E+14,Delivery of rehabilitation for stroke (regime/therapy),0,"    ('SNOMED CT', '231231000000107', 'Delivery of rehabilitation for stroke (regime/therapy)', '0'),"
SNOMED CT,2.90581E+14,Ataxia due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '290581000119101', 'Ataxia due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.90631E+14,Dysarthria due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '290631000119103', 'Dysarthria due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.90791E+14,Fluency disorder due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '290791000119105', 'Fluency disorder due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.90931E+14,Monoplegia of lower limb due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '290931000119108', 'Monoplegia of lower limb due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.91091E+14,Monoplegia of left nondominant upper limb due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '291091000119102', 'Monoplegia of left nondominant upper limb due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.91111E+14,Monoplegia of right nondominant upper limb due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '291111000119105', 'Monoplegia of right nondominant upper limb due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.91121E+14,Monoplegia of upper limb due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '291121000119103', 'Monoplegia of upper limb due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,2.92851E+14,Lacunar ataxic hemiparesis of right dominant side (disorder),0,"    ('SNOMED CT', '292851000119109', 'Lacunar ataxic hemiparesis of right dominant side (disorder)', '0'),"
SNOMED CT,2.92861E+14,Lacunar ataxic hemiparesis of left dominant side (disorder),0,"    ('SNOMED CT', '292861000119106', 'Lacunar ataxic hemiparesis of left dominant side (disorder)', '0'),"
SNOMED CT,3.29361E+14,Cerebrovascular accident due to occlusion of right middle cerebral artery by embolus (disorder),0,"    ('SNOMED CT', '329361000119107', 'Cerebrovascular accident due to occlusion of right middle cerebral artery by embolus (disorder)', '0'),"
SNOMED CT,3.29371E+14,Cerebrovascular accident due to occlusion of left middle cerebral artery by embolus (disorder),0,"    ('SNOMED CT', '329371000119101', 'Cerebrovascular accident due to occlusion of left middle cerebral artery by embolus (disorder)', '0'),"
SNOMED CT,3.29421E+14,Cerebrovascular accident due to occlusion of right posterior cerebral artery by embolus (disorder),0,"    ('SNOMED CT', '329421000119107', 'Cerebrovascular accident due to occlusion of right posterior cerebral artery by embolus (disorder)', '0'),"
SNOMED CT,3.29431E+14,Cerebrovascular accident due to occlusion of left posterior cerebral artery by embolus (disorder),0,"    ('SNOMED CT', '329431000119105', 'Cerebrovascular accident due to occlusion of left posterior cerebral artery by embolus (disorder)', '0'),"
SNOMED CT,3.29451E+14,Cerebrovascular accident due to occlusion of right cerebellar artery by embolus (disorder),0,"    ('SNOMED CT', '329451000119104', 'Cerebrovascular accident due to occlusion of right cerebellar artery by embolus (disorder)', '0'),"
SNOMED CT,3.29461E+14,Cerebrovascular accident due to occlusion of left cerebellar artery by embolus (disorder),0,"    ('SNOMED CT', '329461000119102', 'Cerebrovascular accident due to occlusion of left cerebellar artery by embolus (disorder)', '0'),"
SNOMED CT,3.29641E+14,Cerebrovascular accident due to thrombus of basilar artery (disorder),0,"    ('SNOMED CT', '329641000119104', 'Cerebrovascular accident due to thrombus of basilar artery (disorder)', '0'),"
SNOMED CT,3.29651E+14,Cerebrovascular accident due to thrombus of right carotid artery (disorder),0,"    ('SNOMED CT', '329651000119102', 'Cerebrovascular accident due to thrombus of right carotid artery (disorder)', '0'),"
SNOMED CT,3.30411E+14,Lacunar ataxic hemiparesis of left nondominant side (disorder),0,"    ('SNOMED CT', '330411000119109', 'Lacunar ataxic hemiparesis of left nondominant side (disorder)', '0'),"
SNOMED CT,3.30421E+14,Lacunar ataxic hemiparesis of right nondominant side (disorder),0,"    ('SNOMED CT', '330421000119102', 'Lacunar ataxic hemiparesis of right nondominant side (disorder)', '0'),"
SNOMED CT,3.30791E+14,Cerebrovascular accident due to thrombus of left carotid artery (disorder),0,"    ('SNOMED CT', '330791000119108', 'Cerebrovascular accident due to thrombus of left carotid artery (disorder)', '0'),"
SNOMED CT,5.21411E+14,Did not attend stroke review (finding),0,"    ('SNOMED CT', '521411000000106', 'Did not attend stroke review (finding)', '0'),"
SNOMED CT,6.72441E+14,Hemiplegia of nondominant side due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672441000119103', 'Hemiplegia of nondominant side due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72461E+14,Hemiplegia of dominant side due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672461000119104', 'Hemiplegia of dominant side due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72501E+14,Dysarthria due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672501000119104', 'Dysarthria due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72511E+14,Dysarthria due to and following hemorrhagic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672511000119101', 'Dysarthria due to and following hemorrhagic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72521E+14,Dysphasia due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672521000119108', 'Dysphasia due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72531E+14,Dysphasia due to and following hemorrhagic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672531000119106', 'Dysphasia due to and following hemorrhagic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72541E+14,Aphasia due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672541000119102', 'Aphasia due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72561E+14,Cognitive deficit due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672561000119103', 'Cognitive deficit due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.72571E+14,Cognitive deficit due to and following hemorrhagic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '672571000119109', 'Cognitive deficit due to and following hemorrhagic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74091E+14,Vertigo due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674091000119108', 'Vertigo due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74111E+14,Ataxia due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674111000119100', 'Ataxia due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74121E+14,Ataxia due to and following hemorrhagic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674121000119107', 'Ataxia due to and following hemorrhagic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74161E+14,Monoplegia of upper limb due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674161000119102', 'Monoplegia of upper limb due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74361E+14,Apraxia due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674361000119104', 'Apraxia due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74381E+14,Weakness of facial muscle due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674381000119108', 'Weakness of facial muscle due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74391E+14,Speech and language deficit due to and following hemorrhagic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674391000119106', 'Speech and language deficit due to and following hemorrhagic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.74401E+14,Speech and language deficit due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '674401000119108', 'Speech and language deficit due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90051E+14,History of cerebellar stroke (situation),0,"    ('SNOMED CT', '690051000119100', 'History of cerebellar stroke (situation)', '0'),"
SNOMED CT,6.90171E+14,Weakness of facial muscle due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690171000119105', 'Weakness of facial muscle due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90201E+14,Ataxia due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690201000119109', 'Ataxia due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90271E+14,Hemiplegia of nondominant side due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690271000119104', 'Hemiplegia of nondominant side due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90311E+14,Dysarthria due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690311000119104', 'Dysarthria due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90321E+14,Aphasia due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690321000119106', 'Aphasia due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90331E+14,Speech and language deficit due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690331000119109', 'Speech and language deficit due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90341E+14,Cognitive deficit due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690341000119100', 'Cognitive deficit due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,6.90351E+14,Dysphasia due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '690351000119103', 'Dysphasia due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,7.51371E+14,Personal history of transient ischaemic attack (situation),0,"    ('SNOMED CT', '751371000000107', 'Personal history of transient ischaemic attack (situation)', '0'),"
SNOMED CT,7.69211E+14,Suspected cerebrovascular accident (situation),0,"    ('SNOMED CT', '769211000000103', 'Suspected cerebrovascular accident (situation)', '0'),"
SNOMED CT,7.81731E+14,Referral for multidisciplinary stroke function improvement declined (situation),0,"    ('SNOMED CT', '781731000000103', 'Referral for multidisciplinary stroke function improvement declined (situation)', '0'),"
SNOMED CT,8.16241E+14,Management of stroke rehabilitation (procedure),0,"    ('SNOMED CT', '816241000000109', 'Management of stroke rehabilitation (procedure)', '0'),"
SNOMED CT,8.17701E+14,Acute stroke care (regime/therapy),0,"    ('SNOMED CT', '817701000000103', 'Acute stroke care (regime/therapy)', '0'),"
SNOMED CT,8.17711E+14,Management of acute stroke (procedure),0,"    ('SNOMED CT', '817711000000101', 'Management of acute stroke (procedure)', '0'),"
SNOMED CT,8.23971E+14,Acute stroke care management (procedure),0,"    ('SNOMED CT', '823971000000109', 'Acute stroke care management (procedure)', '0'),"
SNOMED CT,8.42421E+14,Acute stroke management plan agreed (finding),0,"    ('SNOMED CT', '842421000000106', 'Acute stroke management plan agreed (finding)', '0'),"
SNOMED CT,8.58821E+14,Education about stroke rehabilitation (procedure),0,"    ('SNOMED CT', '858821000000109', 'Education about stroke rehabilitation (procedure)', '0'),"
SNOMED CT,10624401000119102,Family history of stroke due to aneurysm (situation),0,"    ('SNOMED CT', '10624401000119102', 'Family history of stroke due to aneurysm (situation)', '0'),"
SNOMED CT,107557061000119108,Cerebrovascular accident due to embolism of bilateral anterior cerebral arteries (disorder),0,"    ('SNOMED CT', '107557061000119108', 'Cerebrovascular accident due to embolism of bilateral anterior cerebral arteries (disorder)', '0'),"
SNOMED CT,1078001000000105,Haemorrhagic stroke (disorder),0,"    ('SNOMED CT', '1078001000000105', 'Haemorrhagic stroke (disorder)', '0'),"
SNOMED CT,1078671000000108,Emergency hospital admission to stroke service (procedure),0,"    ('SNOMED CT', '1078671000000108', 'Emergency hospital admission to stroke service (procedure)', '0'),"
SNOMED CT,1089411000000104,Cerebral infarction due to occlusion of cerebral artery (disorder),0,"    ('SNOMED CT', '1089411000000104', 'Cerebral infarction due to occlusion of cerebral artery (disorder)', '0'),"
SNOMED CT,1089421000000105,Cerebral infarction due to stenosis of cerebral artery (disorder),0,"    ('SNOMED CT', '1089421000000105', 'Cerebral infarction due to stenosis of cerebral artery (disorder)', '0'),"
SNOMED CT,12242711000119109,Weakness of left facial muscle due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '12242711000119109', 'Weakness of left facial muscle due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,12242751000119105,Weakness of right facial muscle due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '12242751000119105', 'Weakness of right facial muscle due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,12367511000119101,Paraplegia due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '12367511000119101', 'Paraplegia due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,152148641000119104,Cerebrovascular accident due to embolism of bilateral carotid arteries (disorder),0,"    ('SNOMED CT', '152148641000119104', 'Cerebrovascular accident due to embolism of bilateral carotid arteries (disorder)', '0'),"
SNOMED CT,16000511000119103,Cerebrovascular accident due to occlusion of left middle cerebral artery (disorder),0,"    ('SNOMED CT', '16000511000119103', 'Cerebrovascular accident due to occlusion of left middle cerebral artery (disorder)', '0'),"
SNOMED CT,16002031000119102,Cerebrovascular accident due to thrombus of right middle cerebral artery (disorder),0,"    ('SNOMED CT', '16002031000119102', 'Cerebrovascular accident due to thrombus of right middle cerebral artery (disorder)', '0'),"
SNOMED CT,16002111000119106,Cerebrovascular accident due to thrombus of left middle cerebral artery (disorder),0,"    ('SNOMED CT', '16002111000119106', 'Cerebrovascular accident due to thrombus of left middle cerebral artery (disorder)', '0'),"
SNOMED CT,16260551000119106,Dysphasia due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '16260551000119106', 'Dysphasia due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,16371781000119100,Cerebellar stroke (disorder),0,"    ('SNOMED CT', '16371781000119100', 'Cerebellar stroke (disorder)', '0'),"
SNOMED CT,16703661000119105,Memory deficit due to and following cerebrovascular accident (disorder),0,"    ('SNOMED CT', '16703661000119105', 'Memory deficit due to and following cerebrovascular accident (disorder)', '0'),"
SNOMED CT,16703711000119100,Memory deficit due to and following embolic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '16703711000119100', 'Memory deficit due to and following embolic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,16703761000119102,Memory deficit due to and following ischemic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '16703761000119102', 'Memory deficit due to and following ischemic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,16703821000119101,Memory deficit due to and following hemorrhagic cerebrovascular accident (disorder),0,"    ('SNOMED CT', '16703821000119101', 'Memory deficit due to and following hemorrhagic cerebrovascular accident (disorder)', '0'),"
SNOMED CT,168747591000119109,Cerebrovascular accident due to embolism of bilateral posterior cerebral arteries (disorder),0,"    ('SNOMED CT', '168747591000119109', 'Cerebrovascular accident due to embolism of bilateral posterior cerebral arteries (disorder)', '0'),"
SNOMED CT,16891111000119104,Cryptogenic stroke (disorder),0,"    ('SNOMED CT', '16891111000119104', 'Cryptogenic stroke (disorder)', '0'),"
SNOMED CT,16896851000119101,History of embolic cerebrovascular accident (situation),0,"    ('SNOMED CT', '16896851000119101', 'History of embolic cerebrovascular accident (situation)', '0'),"
SNOMED CT,16896891000119106,History of cerebrovascular accident due to ischemia (situation),0,"    ('SNOMED CT', '16896891000119106', 'History of cerebrovascular accident due to ischemia (situation)', '0'),"
SNOMED CT,251770561000119107,Cerebrovascular accident due to embolism of left anterior cerebral artery (disorder),0,"    ('SNOMED CT', '251770561000119107', 'Cerebrovascular accident due to embolism of left anterior cerebral artery (disorder)', '0'),"
SNOMED CT,384430101000119103,Cerebrovascular accident due to embolism of right carotid artery (disorder),0,"    ('SNOMED CT', '384430101000119103', 'Cerebrovascular accident due to embolism of right carotid artery (disorder)', '0'),"
SNOMED CT,38595071000119104,Cerebrovascular accident due to thrombosis of right posterior cerebral artery (disorder),0,"    ('SNOMED CT', '38595071000119104', 'Cerebrovascular accident due to thrombosis of right posterior cerebral artery (disorder)', '0'),"
SNOMED CT,496369931000119104,Cerebrovascular accident due to thrombosis of right cerebellar artery (disorder),0,"    ('SNOMED CT', '496369931000119104', 'Cerebrovascular accident due to thrombosis of right cerebellar artery (disorder)', '0'),"
SNOMED CT,511452481000119102,Cerebrovascular accident due to thrombosis of right vertebral artery (disorder),0,"    ('SNOMED CT', '511452481000119102', 'Cerebrovascular accident due to thrombosis of right vertebral artery (disorder)', '0'),"
SNOMED CT,517253051000119105,Cerebrovascular accident due to embolism of left vertebral artery (disorder),0,"    ('SNOMED CT', '517253051000119105', 'Cerebrovascular accident due to embolism of left vertebral artery (disorder)', '0'),"
SNOMED CT,58173271000119101,Cerebrovascular accident due to embolism of bilateral cerebellar arteries (disorder),0,"    ('SNOMED CT', '58173271000119101', 'Cerebrovascular accident due to embolism of bilateral cerebellar arteries (disorder)', '0'),"
SNOMED CT,732330391000119107,Cerebrovascular accident due to embolism of bilateral vertebral arteries (disorder),0,"    ('SNOMED CT', '732330391000119107', 'Cerebrovascular accident due to embolism of bilateral vertebral arteries (disorder)', '0'),"
SNOMED CT,759950981000119101,Cerebrovascular accident due to thrombosis of left vertebral artery (disorder),0,"    ('SNOMED CT', '759950981000119101', 'Cerebrovascular accident due to thrombosis of left vertebral artery (disorder)', '0'),"
SNOMED CT,769023031000119104,Cerebrovascular accident of thalamus (disorder),0,"    ('SNOMED CT', '769023031000119104', 'Cerebrovascular accident of thalamus (disorder)', '0'),"
SNOMED CT,806161651000119106,Cerebrovascular accident due to embolism of right vertebral artery (disorder),0,"    ('SNOMED CT', '806161651000119106', 'Cerebrovascular accident due to embolism of right vertebral artery (disorder)', '0'),"
