type,code,description,exclude,concat
SNOMED CT,2.84961E+14,Chronic kidney disease due to benign hypertension (disorder),0,"    ('SNOMED CT', '284961000119106', 'Chronic kidney disease due to benign hypertension (disorder)', '0'),"
SNOMED CT,2.84971E+14,Chronic kidney disease stage 1 due to benign hypertension (disorder),1,"    ('SNOMED CT', '284971000119100', 'Chronic kidney disease stage 1 due to benign hypertension (disorder)', '1'),"
SNOMED CT,2.84981E+14,Chronic kidney disease stage 2 due to benign hypertension (disorder),1,"    ('SNOMED CT', '284981000119102', 'Chronic kidney disease stage 2 due to benign hypertension (disorder)', '1'),"
SNOMED CT,2.84991E+14,Chronic kidney disease stage 3 due to benign hypertension (disorder),0,"    ('SNOMED CT', '284991000119104', 'Chronic kidney disease stage 3 due to benign hypertension (disorder)', '0'),"
SNOMED CT,2.85001E+14,Chronic kidney disease stage 4 due to benign hypertension (disorder),0,"    ('SNOMED CT', '285001000119105', 'Chronic kidney disease stage 4 due to benign hypertension (disorder)', '0'),"
SNOMED CT,2.85011E+14,Chronic kidney disease stage 5 due to benign hypertension (disorder),0,"    ('SNOMED CT', '285011000119108', 'Chronic kidney disease stage 5 due to benign hypertension (disorder)', '0'),"
SNOMED CT,2.85831E+14,Malignant hypertensive chronic kidney disease (disorder),0,"    ('SNOMED CT', '285831000119108', 'Malignant hypertensive chronic kidney disease (disorder)', '0'),"
SNOMED CT,2.85841E+14,Malignant hypertensive end stage renal disease (disorder),0,"    ('SNOMED CT', '285841000119104', 'Malignant hypertensive end stage renal disease (disorder)', '0'),"
SNOMED CT,2.85851E+14,Malignant hypertensive chronic kidney disease stage 1 (disorder),1,"    ('SNOMED CT', '285851000119102', 'Malignant hypertensive chronic kidney disease stage 1 (disorder)', '1'),"
SNOMED CT,2.85861E+14,Malignant hypertensive chronic kidney disease stage 2 (disorder),1,"    ('SNOMED CT', '285861000119100', 'Malignant hypertensive chronic kidney disease stage 2 (disorder)', '1'),"
SNOMED CT,2.85871E+14,Malignant hypertensive chronic kidney disease stage 3 (disorder),0,"    ('SNOMED CT', '285871000119106', 'Malignant hypertensive chronic kidney disease stage 3 (disorder)', '0'),"
SNOMED CT,2.85881E+14,Malignant hypertensive chronic kidney disease stage 4 (disorder),0,"    ('SNOMED CT', '285881000119109', 'Malignant hypertensive chronic kidney disease stage 4 (disorder)', '0'),"
SNOMED CT,2.86371E+14,Malignant hypertensive end stage renal disease on dialysis (disorder),0,"    ('SNOMED CT', '286371000119107', 'Malignant hypertensive end stage renal disease on dialysis (disorder)', '0'),"
SNOMED CT,2.98141E+14,Did not attend chronic kidney disease monitoring clinic (finding),0,"    ('SNOMED CT', '298141000000107', 'Did not attend chronic kidney disease monitoring clinic (finding)', '0'),"
SNOMED CT,3.24121E+14,Chronic kidney disease stage 1 with proteinuria (disorder),0,"    ('SNOMED CT', '324121000000109', 'Chronic kidney disease stage 1 with proteinuria (disorder)', '0'),"
SNOMED CT,3.24151E+14,Chronic kidney disease stage 1 without proteinuria (disorder),1,"    ('SNOMED CT', '324151000000104', 'Chronic kidney disease stage 1 without proteinuria (disorder)', '1'),"
SNOMED CT,3.24181E+14,Chronic kidney disease stage 2 with proteinuria (disorder),0,"    ('SNOMED CT', '324181000000105', 'Chronic kidney disease stage 2 with proteinuria (disorder)', '0'),"
SNOMED CT,3.24211E+14,Chronic kidney disease stage 2 without proteinuria (disorder),1,"    ('SNOMED CT', '324211000000106', 'Chronic kidney disease stage 2 without proteinuria (disorder)', '1'),"
SNOMED CT,3.24251E+14,Chronic kidney disease stage 3 with proteinuria (disorder),0,"    ('SNOMED CT', '324251000000105', 'Chronic kidney disease stage 3 with proteinuria (disorder)', '0'),"
SNOMED CT,3.24281E+14,Chronic kidney disease stage 3 without proteinuria (disorder),0,"    ('SNOMED CT', '324281000000104', 'Chronic kidney disease stage 3 without proteinuria (disorder)', '0'),"
SNOMED CT,3.24311E+14,Chronic kidney disease stage 3A with proteinuria (disorder),0,"    ('SNOMED CT', '324311000000101', 'Chronic kidney disease stage 3A with proteinuria (disorder)', '0'),"
SNOMED CT,3.24341E+14,Chronic kidney disease stage 3A without proteinuria (disorder),0,"    ('SNOMED CT', '324341000000100', 'Chronic kidney disease stage 3A without proteinuria (disorder)', '0'),"
SNOMED CT,3.24371E+14,Chronic kidney disease stage 3B with proteinuria (disorder),0,"    ('SNOMED CT', '324371000000106', 'Chronic kidney disease stage 3B with proteinuria (disorder)', '0'),"
SNOMED CT,3.24411E+14,Chronic kidney disease stage 3B without proteinuria (disorder),0,"    ('SNOMED CT', '324411000000105', 'Chronic kidney disease stage 3B without proteinuria (disorder)', '0'),"
SNOMED CT,3.24441E+14,Chronic kidney disease stage 4 with proteinuria (disorder),0,"    ('SNOMED CT', '324441000000106', 'Chronic kidney disease stage 4 with proteinuria (disorder)', '0'),"
SNOMED CT,3.24471E+14,Chronic kidney disease stage 4 without proteinuria (disorder),0,"    ('SNOMED CT', '324471000000100', 'Chronic kidney disease stage 4 without proteinuria (disorder)', '0'),"
SNOMED CT,3.24501E+14,Chronic kidney disease stage 5 with proteinuria (disorder),0,"    ('SNOMED CT', '324501000000107', 'Chronic kidney disease stage 5 with proteinuria (disorder)', '0'),"
SNOMED CT,3.24541E+14,Chronic kidney disease stage 5 without proteinuria (disorder),0,"    ('SNOMED CT', '324541000000105', 'Chronic kidney disease stage 5 without proteinuria (disorder)', '0'),"
SNOMED CT,3.68421E+14,Chronic kidney disease stage 1 due to drug induced diabetes mellitus (disorder),1,"    ('SNOMED CT', '368421000119108', 'Chronic kidney disease stage 1 due to drug induced diabetes mellitus (disorder)', '1'),"
SNOMED CT,3.68431E+14,Chronic kidney disease stage 2 due to drug induced diabetes mellitus (disorder),1,"    ('SNOMED CT', '368431000119106', 'Chronic kidney disease stage 2 due to drug induced diabetes mellitus (disorder)', '1'),"
SNOMED CT,3.68441E+14,Chronic kidney disease stage 3 due to drug induced diabetes mellitus (disorder),0,"    ('SNOMED CT', '368441000119102', 'Chronic kidney disease stage 3 due to drug induced diabetes mellitus (disorder)', '0'),"
SNOMED CT,3.68451E+14,Chronic kidney disease stage 4 due to drug induced diabetes mellitus (disorder),0,"    ('SNOMED CT', '368451000119100', 'Chronic kidney disease stage 4 due to drug induced diabetes mellitus (disorder)', '0'),"
SNOMED CT,3.68461E+14,Chronic kidney disease stage 5 due to drug induced diabetes mellitus (disorder),0,"    ('SNOMED CT', '368461000119103', 'Chronic kidney disease stage 5 due to drug induced diabetes mellitus (disorder)', '0'),"
SNOMED CT,3.68471E+14,End stage renal disease on dialysis due to drug induced diabetes mellitus (disorder),0,"    ('SNOMED CT', '368471000119109', 'End stage renal disease on dialysis due to drug induced diabetes mellitus (disorder)', '0'),"
SNOMED CT,9.49401E+14,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A1 (disorder),1,"    ('SNOMED CT', '949401000000103', 'Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A1 (disorder)', '1'),"
SNOMED CT,9.49421E+14,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A2 (disorder),0,"    ('SNOMED CT', '949421000000107', 'Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A2 (disorder)', '0'),"
SNOMED CT,9.49481E+14,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A3 (disorder),0,"    ('SNOMED CT', '949481000000108', 'Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A3 (disorder)', '0'),"
SNOMED CT,9.49521E+14,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A1 (disorder),1,"    ('SNOMED CT', '949521000000108', 'Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A1 (disorder)', '1'),"
SNOMED CT,9.49561E+14,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A2 (disorder),0,"    ('SNOMED CT', '949561000000100', 'Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A2 (disorder)', '0'),"
SNOMED CT,9.49621E+14,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A3 (disorder),0,"    ('SNOMED CT', '949621000000109', 'Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A3 (disorder)', '0'),"
SNOMED CT,9.49881E+14,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A1 (disorder),0,"    ('SNOMED CT', '949881000000106', 'Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A1 (disorder)', '0'),"
SNOMED CT,9.49901E+14,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2 (disorder),0,"    ('SNOMED CT', '949901000000109', 'Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2 (disorder)', '0'),"
SNOMED CT,9.49921E+14,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3 (disorder),0,"    ('SNOMED CT', '949921000000100', 'Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3 (disorder)', '0'),"
SNOMED CT,9.50061E+14,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A1 (disorder),0,"    ('SNOMED CT', '950061000000103', 'Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A1 (disorder)', '0'),"
SNOMED CT,9.50081E+14,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A2 (disorder),0,"    ('SNOMED CT', '950081000000107', 'Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A2 (disorder)', '0'),"
SNOMED CT,9.50101E+14,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3 (disorder),0,"    ('SNOMED CT', '950101000000101', 'Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3 (disorder)', '0'),"
SNOMED CT,9.50181E+14,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1 (disorder),0,"    ('SNOMED CT', '950181000000106', 'Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1 (disorder)', '0'),"
SNOMED CT,9.50211E+14,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2 (disorder),0,"    ('SNOMED CT', '950211000000107', 'Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2 (disorder)', '0'),"
SNOMED CT,9.50231E+14,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3 (disorder),0,"    ('SNOMED CT', '950231000000104', 'Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3 (disorder)', '0'),"
SNOMED CT,9.50251E+14,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1 (disorder),0,"    ('SNOMED CT', '950251000000106', 'Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1 (disorder)', '0'),"
SNOMED CT,9.50291E+14,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2 (disorder),0,"    ('SNOMED CT', '950291000000103', 'Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2 (disorder)', '0'),"
SNOMED CT,9.50311E+14,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3 (disorder),0,"    ('SNOMED CT', '950311000000102', 'Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3 (disorder)', '0'),"
