type,code,description,exclude,concat
SNOMED CT,108560009,Tamsulosin hydrochloride (substance),0,"    ('SNOMED CT', '108560009', 'Tamsulosin hydrochloride (substance)', '0'),"
SNOMED CT,108567007,Moexipril hydrochloride (substance),0,"    ('SNOMED CT', '108567007', 'Moexipril hydrochloride (substance)', '0'),"
SNOMED CT,108570006,Fosinopril sodium (substance),0,"    ('SNOMED CT', '108570006', 'Fosinopril sodium (substance)', '0'),"
SNOMED CT,108573008,Benazepril hydrochloride (substance),0,"    ('SNOMED CT', '108573008', 'Benazepril hydrochloride (substance)', '0'),"
SNOMED CT,108582002,Losartan potassium (substance),0,"    ('SNOMED CT', '108582002', 'Losartan potassium (substance)', '0'),"
SNOMED CT,108590002,Fenoldopam (substance),0,"    ('SNOMED CT', '108590002', 'Fenoldopam (substance)', '0'),"
SNOMED CT,108591003,Fenoldopam mesilate (substance),0,"    ('SNOMED CT', '108591003', 'Fenoldopam mesilate (substance)', '0'),"
SNOMED CT,108842003,Dapiprazole hydrochloride (substance),0,"    ('SNOMED CT', '108842003', 'Dapiprazole hydrochloride (substance)', '0'),"
SNOMED CT,111140007,Nylidrin (substance),0,"    ('SNOMED CT', '111140007', 'Nylidrin (substance)', '0'),"
SNOMED CT,111438007,Hypertension secondary to renal disease in obstetric context (disorder),0,"    ('SNOMED CT', '111438007', 'Hypertension secondary to renal disease in obstetric context (disorder)', '0'),"
SNOMED CT,116087001,Cilostazol (substance),0,"    ('SNOMED CT', '116087001', 'Cilostazol (substance)', '0'),"
SNOMED CT,123799005,Renovascular hypertension (disorder),0,"    ('SNOMED CT', '123799005', 'Renovascular hypertension (disorder)', '0'),"
SNOMED CT,123800009,Goldblatt hypertension (disorder),0,"    ('SNOMED CT', '123800009', 'Goldblatt hypertension (disorder)', '0'),"
SNOMED CT,125691000,Sotalol hydrochloride (substance),0,"    ('SNOMED CT', '125691000', 'Sotalol hydrochloride (substance)', '0'),"
SNOMED CT,125709001,Atipamezole hydrochloride (substance),0,"    ('SNOMED CT', '125709001', 'Atipamezole hydrochloride (substance)', '0'),"
SNOMED CT,126071000,Ergometrine (substance),0,"    ('SNOMED CT', '126071000', 'Ergometrine (substance)', '0'),"
SNOMED CT,126072007,Ergometrine maleate (substance),0,"    ('SNOMED CT', '126072007', 'Ergometrine maleate (substance)', '0'),"
SNOMED CT,126074008,Methylergometrine (substance),0,"    ('SNOMED CT', '126074008', 'Methylergometrine (substance)', '0'),"
SNOMED CT,126075009,Methylergometrine maleate (substance),0,"    ('SNOMED CT', '126075009', 'Methylergometrine maleate (substance)', '0'),"
SNOMED CT,126152000,Metipranolol hydrochloride (substance),0,"    ('SNOMED CT', '126152000', 'Metipranolol hydrochloride (substance)', '0'),"
SNOMED CT,129485000,Perindopril erbumine (substance),0,"    ('SNOMED CT', '129485000', 'Perindopril erbumine (substance)', '0'),"
SNOMED CT,129488003,Eprosartan mesilate (substance),0,"    ('SNOMED CT', '129488003', 'Eprosartan mesilate (substance)', '0'),"
SNOMED CT,161501007,History of hypertension (situation),0,"    ('SNOMED CT', '161501007', 'History of hypertension (situation)', '0'),"
SNOMED CT,161807003,History of severe pre-eclampsia (situation),0,"    ('SNOMED CT', '161807003', 'History of severe pre-eclampsia (situation)', '0'),"
SNOMED CT,169465000,Hypertension caused by oral contraceptive pill (disorder),0,"    ('SNOMED CT', '169465000', 'Hypertension caused by oral contraceptive pill (disorder)', '0'),"
SNOMED CT,170577003,Good hypertension control (finding),0,"    ('SNOMED CT', '170577003', 'Good hypertension control (finding)', '0'),"
SNOMED CT,170578008,Poor hypertension control (finding),0,"    ('SNOMED CT', '170578008', 'Poor hypertension control (finding)', '0'),"
SNOMED CT,170586008,Treatment for hypertension started (situation),0,"    ('SNOMED CT', '170586008', 'Treatment for hypertension started (situation)', '0'),"
SNOMED CT,170588009,Treatment for hypertension stopped (situation),0,"    ('SNOMED CT', '170588009', 'Treatment for hypertension stopped (situation)', '0'),"
SNOMED CT,183856001,Referral to hypertension clinic (procedure),0,"    ('SNOMED CT', '183856001', 'Referral to hypertension clinic (procedure)', '0'),"
SNOMED CT,185264001,Seen in hypertension clinic (finding),0,"    ('SNOMED CT', '185264001', 'Seen in hypertension clinic (finding)', '0'),"
SNOMED CT,185716009,Attends hypertension monitoring (finding),0,"    ('SNOMED CT', '185716009', 'Attends hypertension monitoring (finding)', '0'),"
SNOMED CT,194767001,Benign hypertensive heart disease with congestive cardiac failure (disorder),0,"    ('SNOMED CT', '194767001', 'Benign hypertensive heart disease with congestive cardiac failure (disorder)', '0'),"
SNOMED CT,194779001,Hypertensive heart and renal disease with (congestive) heart failure (disorder),0,"    ('SNOMED CT', '194779001', 'Hypertensive heart and renal disease with (congestive) heart failure (disorder)', '0'),"
SNOMED CT,194780003,Hypertensive heart and renal disease with renal failure (disorder),0,"    ('SNOMED CT', '194780003', 'Hypertensive heart and renal disease with renal failure (disorder)', '0'),"
SNOMED CT,194781004,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure (disorder),0,"    ('SNOMED CT', '194781004', 'Hypertensive heart and renal disease with both (congestive) heart failure and renal failure (disorder)', '0'),"
SNOMED CT,194783001,Secondary malignant renovascular hypertension (disorder),0,"    ('SNOMED CT', '194783001', 'Secondary malignant renovascular hypertension (disorder)', '0'),"
SNOMED CT,194785008,Secondary benign hypertension (disorder),0,"    ('SNOMED CT', '194785008', 'Secondary benign hypertension (disorder)', '0'),"
SNOMED CT,194788005,Hypertension secondary to endocrine disorder (disorder),0,"    ('SNOMED CT', '194788005', 'Hypertension secondary to endocrine disorder (disorder)', '0'),"
SNOMED CT,194791005,Hypertension caused by drug (disorder),0,"    ('SNOMED CT', '194791005', 'Hypertension caused by drug (disorder)', '0'),"
SNOMED CT,198941007,"Hypertension complicating pregnancy, childbirth and the puerperium (disorder)",0,"    ('SNOMED CT', '198941007', 'Hypertension complicating pregnancy, childbirth and the puerperium (disorder)', '0'),"
SNOMED CT,198942000,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)",0,"    ('SNOMED CT', '198942000', 'Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)', '0'),"
SNOMED CT,198944004,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered",0,"    ('SNOMED CT', '198944004', 'Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered', '0'),"
SNOMED CT,198945003,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",0,"    ('SNOMED CT', '198945003', 'Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication', '0'),"
SNOMED CT,198946002,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",0,"    ('SNOMED CT', '198946002', 'Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered', '0'),"
SNOMED CT,198947006,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)",0,"    ('SNOMED CT', '198947006', 'Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)', '0'),"
SNOMED CT,198949009,"Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)",0,"    ('SNOMED CT', '198949009', 'Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)', '0'),"
SNOMED CT,198951008,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered",0,"    ('SNOMED CT', '198951008', 'Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered', '0'),"
SNOMED CT,198952001,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",0,"    ('SNOMED CT', '198952001', 'Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication', '0'),"
SNOMED CT,198953006,"Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered",0,"    ('SNOMED CT', '198953006', 'Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered', '0'),"
SNOMED CT,198954000,"Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",0,"    ('SNOMED CT', '198954000', 'Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication', '0'),"
SNOMED CT,198968007,Transient hypertension of pregnancy with postnatal complication (disorder),0,"    ('SNOMED CT', '198968007', 'Transient hypertension of pregnancy with postnatal complication (disorder)', '0'),"
SNOMED CT,198986005,Severe pre-eclampsia with postnatal complication (disorder),0,"    ('SNOMED CT', '198986005', 'Severe pre-eclampsia with postnatal complication (disorder)', '0'),"
SNOMED CT,198997005,Pre-eclampsia or eclampsia with pre-existing hypertension (disorder),0,"    ('SNOMED CT', '198997005', 'Pre-eclampsia or eclampsia with pre-existing hypertension (disorder)', '0'),"
SNOMED CT,198999008,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered,0,"    ('SNOMED CT', '198999008', 'Pre-eclampsia or eclampsia with pre-existing hypertension - delivered', '0'),"
SNOMED CT,199000005,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication,0,"    ('SNOMED CT', '199000005', 'Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication', '0'),"
SNOMED CT,199002002,Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered,0,"    ('SNOMED CT', '199002002', 'Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered', '0'),"
SNOMED CT,199003007,Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder),0,"    ('SNOMED CT', '199003007', 'Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)', '0'),"
SNOMED CT,199005000,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)",0,"    ('SNOMED CT', '199005000', 'Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)', '0'),"
SNOMED CT,199006004,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium (disorder)",0,"    ('SNOMED CT', '199006004', 'Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium (disorder)', '0'),"
SNOMED CT,199007008,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium (disorder)",0,"    ('SNOMED CT', '199007008', 'Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium (disorder)', '0'),"
SNOMED CT,199008003,"Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)",0,"    ('SNOMED CT', '199008003', 'Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)', '0'),"
SNOMED CT,199139003,Pregnancy-induced edema and proteinuria without hypertension (disorder),0,"    ('SNOMED CT', '199139003', 'Pregnancy-induced edema and proteinuria without hypertension (disorder)', '0'),"
SNOMED CT,218792001,Adverse reaction caused by lysergide (disorder),0,"    ('SNOMED CT', '218792001', 'Adverse reaction caused by lysergide (disorder)', '0'),"
SNOMED CT,218808002,Adverse reaction caused by lobeline (disorder),0,"    ('SNOMED CT', '218808002', 'Adverse reaction caused by lobeline (disorder)', '0'),"
SNOMED CT,218845008,Adverse reaction caused by tolazoline (disorder),0,"    ('SNOMED CT', '218845008', 'Adverse reaction caused by tolazoline (disorder)', '0'),"
SNOMED CT,218868004,Adverse reaction caused by ganglion blocking drug (disorder),0,"    ('SNOMED CT', '218868004', 'Adverse reaction caused by ganglion blocking drug (disorder)', '0'),"
SNOMED CT,218869007,Adverse reaction caused by pentamethonium bromide (disorder),0,"    ('SNOMED CT', '218869007', 'Adverse reaction caused by pentamethonium bromide (disorder)', '0'),"
SNOMED CT,218903005,Adverse reaction caused by reserpine (disorder),0,"    ('SNOMED CT', '218903005', 'Adverse reaction caused by reserpine (disorder)', '0'),"
SNOMED CT,233941006,Solitary pulmonary hypertension (disorder),0,"    ('SNOMED CT', '233941006', 'Solitary pulmonary hypertension (disorder)', '0'),"
SNOMED CT,233942004,Small vessel pulmonary hypertension (disorder),0,"    ('SNOMED CT', '233942004', 'Small vessel pulmonary hypertension (disorder)', '0'),"
SNOMED CT,233943009,Sporadic primary pulmonary hypertension (disorder),0,"    ('SNOMED CT', '233943009', 'Sporadic primary pulmonary hypertension (disorder)', '0'),"
SNOMED CT,233945002,Pulmonary hypertension caused by drug (disorder),0,"    ('SNOMED CT', '233945002', 'Pulmonary hypertension caused by drug (disorder)', '0'),"
SNOMED CT,233946001,Large vessel pulmonary hypertension (disorder),0,"    ('SNOMED CT', '233946001', 'Large vessel pulmonary hypertension (disorder)', '0'),"
SNOMED CT,233947005,Thromboembolic pulmonary hypertension (disorder),0,"    ('SNOMED CT', '233947005', 'Thromboembolic pulmonary hypertension (disorder)', '0'),"
SNOMED CT,233948000,Post-arteritic pulmonary hypertension (disorder),0,"    ('SNOMED CT', '233948000', 'Post-arteritic pulmonary hypertension (disorder)', '0'),"
SNOMED CT,233950008,Pulmonary hypertension associated with chronic underventilation (disorder),0,"    ('SNOMED CT', '233950008', 'Pulmonary hypertension associated with chronic underventilation (disorder)', '0'),"
SNOMED CT,233954004,High altitude pulmonary hypertension (disorder),0,"    ('SNOMED CT', '233954004', 'High altitude pulmonary hypertension (disorder)', '0'),"
SNOMED CT,234072000,Venous hypertension (disorder),0,"    ('SNOMED CT', '234072000', 'Venous hypertension (disorder)', '0'),"
SNOMED CT,234073005,Venous hypertension of upper limb (disorder),0,"    ('SNOMED CT', '234073005', 'Venous hypertension of upper limb (disorder)', '0'),"
SNOMED CT,234074004,Venous hypertension of hand (disorder),0,"    ('SNOMED CT', '234074004', 'Venous hypertension of hand (disorder)', '0'),"
SNOMED CT,234075003,Venous hypertension of lower limb (disorder),0,"    ('SNOMED CT', '234075003', 'Venous hypertension of lower limb (disorder)', '0'),"
SNOMED CT,237279007,Transient hypertension of pregnancy (disorder),0,"    ('SNOMED CT', '237279007', 'Transient hypertension of pregnancy (disorder)', '0'),"
SNOMED CT,237281009,Moderate proteinuric hypertension of pregnancy (disorder),0,"    ('SNOMED CT', '237281009', 'Moderate proteinuric hypertension of pregnancy (disorder)', '0'),"
SNOMED CT,237282002,Impending eclampsia (disorder),0,"    ('SNOMED CT', '237282002', 'Impending eclampsia (disorder)', '0'),"
SNOMED CT,275516004,Cardiomegaly due to hypertension (disorder),0,"    ('SNOMED CT', '275516004', 'Cardiomegaly due to hypertension (disorder)', '0'),"
SNOMED CT,276792008,Pulmonary hypertension with extreme obesity (disorder),0,"    ('SNOMED CT', '276792008', 'Pulmonary hypertension with extreme obesity (disorder)', '0'),"
SNOMED CT,276793003,Pulmonary hypertension with occult mitral stenosis (disorder),0,"    ('SNOMED CT', '276793003', 'Pulmonary hypertension with occult mitral stenosis (disorder)', '0'),"
SNOMED CT,276794009,Facultative pulmonary hypertension with shunt at atrial level (disorder),0,"    ('SNOMED CT', '276794009', 'Facultative pulmonary hypertension with shunt at atrial level (disorder)', '0'),"
SNOMED CT,288250001,Maternal hypertension (disorder),0,"    ('SNOMED CT', '288250001', 'Maternal hypertension (disorder)', '0'),"
SNOMED CT,292272007,Lysuride adverse reaction (disorder),0,"    ('SNOMED CT', '292272007', 'Lysuride adverse reaction (disorder)', '0'),"
SNOMED CT,292273002,Pergolide adverse reaction (disorder),0,"    ('SNOMED CT', '292273002', 'Pergolide adverse reaction (disorder)', '0'),"
SNOMED CT,292274008,Bromocriptine adverse reaction (disorder),0,"    ('SNOMED CT', '292274008', 'Bromocriptine adverse reaction (disorder)', '0'),"
SNOMED CT,292419005,Beta-adrenoceptor blocking drug adverse reaction (disorder),0,"    ('SNOMED CT', '292419005', 'Beta-adrenoceptor blocking drug adverse reaction (disorder)', '0'),"
SNOMED CT,292420004,Cardioselective beta-blocker adverse reaction (disorder),0,"    ('SNOMED CT', '292420004', 'Cardioselective beta-blocker adverse reaction (disorder)', '0'),"
SNOMED CT,292421000,Acebutolol adverse reaction (disorder),0,"    ('SNOMED CT', '292421000', 'Acebutolol adverse reaction (disorder)', '0'),"
SNOMED CT,292424008,Betaxolol adverse reaction (disorder),0,"    ('SNOMED CT', '292424008', 'Betaxolol adverse reaction (disorder)', '0'),"
SNOMED CT,292425009,Bisoprolol adverse reaction (disorder),0,"    ('SNOMED CT', '292425009', 'Bisoprolol adverse reaction (disorder)', '0'),"
SNOMED CT,292426005,Celiprolol adverse reaction (disorder),0,"    ('SNOMED CT', '292426005', 'Celiprolol adverse reaction (disorder)', '0'),"
SNOMED CT,292427001,Esmolol adverse reaction (disorder),0,"    ('SNOMED CT', '292427001', 'Esmolol adverse reaction (disorder)', '0'),"
SNOMED CT,292428006,Metoprolol adverse reaction (disorder),0,"    ('SNOMED CT', '292428006', 'Metoprolol adverse reaction (disorder)', '0'),"
SNOMED CT,292430008,Nadolol adverse reaction (disorder),0,"    ('SNOMED CT', '292430008', 'Nadolol adverse reaction (disorder)', '0'),"
SNOMED CT,292431007,Pindolol adverse reaction (disorder),0,"    ('SNOMED CT', '292431007', 'Pindolol adverse reaction (disorder)', '0'),"
SNOMED CT,292432000,Carvedilol adverse reaction (disorder),0,"    ('SNOMED CT', '292432000', 'Carvedilol adverse reaction (disorder)', '0'),"
SNOMED CT,292433005,Metipranolol adverse reaction (disorder),0,"    ('SNOMED CT', '292433005', 'Metipranolol adverse reaction (disorder)', '0'),"
SNOMED CT,292434004,Carteolol adverse reaction (disorder),0,"    ('SNOMED CT', '292434004', 'Carteolol adverse reaction (disorder)', '0'),"
SNOMED CT,292435003,Labetalol adverse reaction (disorder),0,"    ('SNOMED CT', '292435003', 'Labetalol adverse reaction (disorder)', '0'),"
SNOMED CT,292436002,Levobunolol adverse reaction (disorder),0,"    ('SNOMED CT', '292436002', 'Levobunolol adverse reaction (disorder)', '0'),"
SNOMED CT,292437006,Oxprenolol adverse reaction (disorder),0,"    ('SNOMED CT', '292437006', 'Oxprenolol adverse reaction (disorder)', '0'),"
SNOMED CT,292438001,Penbutolol adverse reaction (disorder),0,"    ('SNOMED CT', '292438001', 'Penbutolol adverse reaction (disorder)', '0'),"
SNOMED CT,292439009,Practolol adverse reaction (disorder),0,"    ('SNOMED CT', '292439009', 'Practolol adverse reaction (disorder)', '0'),"
SNOMED CT,292441005,Sotalol adverse reaction (disorder),0,"    ('SNOMED CT', '292441005', 'Sotalol adverse reaction (disorder)', '0'),"
SNOMED CT,292442003,Timolol adverse reaction (disorder),0,"    ('SNOMED CT', '292442003', 'Timolol adverse reaction (disorder)', '0'),"
SNOMED CT,292444002,Alfuzosin adverse reaction (disorder),0,"    ('SNOMED CT', '292444002', 'Alfuzosin adverse reaction (disorder)', '0'),"
SNOMED CT,292445001,Doxazosin adverse reaction (disorder),0,"    ('SNOMED CT', '292445001', 'Doxazosin adverse reaction (disorder)', '0'),"
SNOMED CT,292446000,Indoramin adverse reaction (disorder),0,"    ('SNOMED CT', '292446000', 'Indoramin adverse reaction (disorder)', '0'),"
SNOMED CT,292447009,Phenoxybenzamine adverse reaction (disorder),0,"    ('SNOMED CT', '292447009', 'Phenoxybenzamine adverse reaction (disorder)', '0'),"
SNOMED CT,292448004,Phentolamine adverse reaction (disorder),0,"    ('SNOMED CT', '292448004', 'Phentolamine adverse reaction (disorder)', '0'),"
SNOMED CT,292449007,Prazosin adverse reaction (disorder),0,"    ('SNOMED CT', '292449007', 'Prazosin adverse reaction (disorder)', '0'),"
SNOMED CT,292450007,Terazosin adverse reaction (disorder),0,"    ('SNOMED CT', '292450007', 'Terazosin adverse reaction (disorder)', '0'),"
SNOMED CT,292455002,Prenylamine adverse reaction (disorder),0,"    ('SNOMED CT', '292455002', 'Prenylamine adverse reaction (disorder)', '0'),"
SNOMED CT,292459008,Nimodipine adverse reaction (disorder),0,"    ('SNOMED CT', '292459008', 'Nimodipine adverse reaction (disorder)', '0'),"
SNOMED CT,292460003,Amlodipine adverse reaction (disorder),0,"    ('SNOMED CT', '292460003', 'Amlodipine adverse reaction (disorder)', '0'),"
SNOMED CT,292615007,Aminophylline adverse reaction (disorder),0,"    ('SNOMED CT', '292615007', 'Aminophylline adverse reaction (disorder)', '0'),"
SNOMED CT,292690001,Tubocurarine adverse reaction (disorder),0,"    ('SNOMED CT', '292690001', 'Tubocurarine adverse reaction (disorder)', '0'),"
SNOMED CT,292701000,Papaverine adverse reaction (disorder),0,"    ('SNOMED CT', '292701000', 'Papaverine adverse reaction (disorder)', '0'),"
SNOMED CT,293495006,Antihypertensive adverse reaction (disorder),0,"    ('SNOMED CT', '293495006', 'Antihypertensive adverse reaction (disorder)', '0'),"
SNOMED CT,293497003,Bethanidine adverse reaction (disorder),0,"    ('SNOMED CT', '293497003', 'Bethanidine adverse reaction (disorder)', '0'),"
SNOMED CT,293498008,Debrisoquine adverse reaction (disorder),0,"    ('SNOMED CT', '293498008', 'Debrisoquine adverse reaction (disorder)', '0'),"
SNOMED CT,293499000,Guanethidine adverse reaction (disorder),0,"    ('SNOMED CT', '293499000', 'Guanethidine adverse reaction (disorder)', '0'),"
SNOMED CT,293500009,Angiotensin-converting-enzyme inhibitor adverse reaction (disorder),0,"    ('SNOMED CT', '293500009', 'Angiotensin-converting-enzyme inhibitor adverse reaction (disorder)', '0'),"
SNOMED CT,293501008,Captopril adverse reaction (disorder),0,"    ('SNOMED CT', '293501008', 'Captopril adverse reaction (disorder)', '0'),"
SNOMED CT,293502001,Lisinopril adverse reaction (disorder),0,"    ('SNOMED CT', '293502001', 'Lisinopril adverse reaction (disorder)', '0'),"
SNOMED CT,293503006,Quinapril adverse reaction (disorder),0,"    ('SNOMED CT', '293503006', 'Quinapril adverse reaction (disorder)', '0'),"
SNOMED CT,293504000,Ramipril adverse reaction (disorder),0,"    ('SNOMED CT', '293504000', 'Ramipril adverse reaction (disorder)', '0'),"
SNOMED CT,293505004,Cilazapril adverse reaction (disorder),0,"    ('SNOMED CT', '293505004', 'Cilazapril adverse reaction (disorder)', '0'),"
SNOMED CT,293506003,Trandolapril adverse reaction (disorder),0,"    ('SNOMED CT', '293506003', 'Trandolapril adverse reaction (disorder)', '0'),"
SNOMED CT,293507007,Enalapril adverse reaction (disorder),0,"    ('SNOMED CT', '293507007', 'Enalapril adverse reaction (disorder)', '0'),"
SNOMED CT,293508002,Fosinopril adverse reaction (disorder),0,"    ('SNOMED CT', '293508002', 'Fosinopril adverse reaction (disorder)', '0'),"
SNOMED CT,293509005,Perindopril adverse reaction (disorder),0,"    ('SNOMED CT', '293509005', 'Perindopril adverse reaction (disorder)', '0'),"
SNOMED CT,293511001,Trimetaphan adverse reaction (disorder),0,"    ('SNOMED CT', '293511001', 'Trimetaphan adverse reaction (disorder)', '0'),"
SNOMED CT,293512008,Metirosine adverse reaction (disorder),0,"    ('SNOMED CT', '293512008', 'Metirosine adverse reaction (disorder)', '0'),"
SNOMED CT,293513003,Adverse reaction caused by losartan (disorder),0,"    ('SNOMED CT', '293513003', 'Adverse reaction caused by losartan (disorder)', '0'),"
SNOMED CT,293529006,Dihydroergotamine mesylate adverse reaction (disorder),0,"    ('SNOMED CT', '293529006', 'Dihydroergotamine mesylate adverse reaction (disorder)', '0'),"
SNOMED CT,293530001,Ergometrine adverse reaction (disorder),0,"    ('SNOMED CT', '293530001', 'Ergometrine adverse reaction (disorder)', '0'),"
SNOMED CT,293531002,Vasodilator adverse reaction (disorder),0,"    ('SNOMED CT', '293531002', 'Vasodilator adverse reaction (disorder)', '0'),"
SNOMED CT,293533004,Minoxidil adverse reaction (disorder),0,"    ('SNOMED CT', '293533004', 'Minoxidil adverse reaction (disorder)', '0'),"
SNOMED CT,293535006,Flosequinan adverse reaction (disorder),0,"    ('SNOMED CT', '293535006', 'Flosequinan adverse reaction (disorder)', '0'),"
SNOMED CT,293536007,Diazoxide adverse reaction (disorder),0,"    ('SNOMED CT', '293536007', 'Diazoxide adverse reaction (disorder)', '0'),"
SNOMED CT,293537003,Hydralazine adverse reaction (disorder),0,"    ('SNOMED CT', '293537003', 'Hydralazine adverse reaction (disorder)', '0'),"
SNOMED CT,293538008,Nicorandil adverse reaction (disorder),0,"    ('SNOMED CT', '293538008', 'Nicorandil adverse reaction (disorder)', '0'),"
SNOMED CT,293539000,Dipyridamole adverse reaction (disorder),0,"    ('SNOMED CT', '293539000', 'Dipyridamole adverse reaction (disorder)', '0'),"
SNOMED CT,293540003,Nitrate vasodilator adverse reaction (disorder),0,"    ('SNOMED CT', '293540003', 'Nitrate vasodilator adverse reaction (disorder)', '0'),"
SNOMED CT,293542006,Glyceryl trinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293542006', 'Glyceryl trinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293543001,Oral glyceryl trinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293543001', 'Oral glyceryl trinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293544007,Modified release glyceryl trinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293544007', 'Modified release glyceryl trinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293545008,Parenteral glyceryl trinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293545008', 'Parenteral glyceryl trinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293546009,Transdermal glyceryl trinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293546009', 'Transdermal glyceryl trinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293547000,Glyceryl trinitrate spray adverse reaction (disorder),0,"    ('SNOMED CT', '293547000', 'Glyceryl trinitrate spray adverse reaction (disorder)', '0'),"
SNOMED CT,293548005,Isosorbide dinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293548005', 'Isosorbide dinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293549002,Parenteral isosorbide dinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293549002', 'Parenteral isosorbide dinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293550002,Oral isosorbide dinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293550002', 'Oral isosorbide dinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293551003,Modified release isosorbide dinitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293551003', 'Modified release isosorbide dinitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293552005,Isosorbide mononitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293552005', 'Isosorbide mononitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293553000,Modified release isosorbide mononitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293553000', 'Modified release isosorbide mononitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293554006,Pentaerythritol tetranitrate adverse reaction (disorder),0,"    ('SNOMED CT', '293554006', 'Pentaerythritol tetranitrate adverse reaction (disorder)', '0'),"
SNOMED CT,293557004,Oxpentifylline adverse reaction (disorder),0,"    ('SNOMED CT', '293557004', 'Oxpentifylline adverse reaction (disorder)', '0'),"
SNOMED CT,293558009,Cyclandelate adverse reaction (disorder),0,"    ('SNOMED CT', '293558009', 'Cyclandelate adverse reaction (disorder)', '0'),"
SNOMED CT,293559001,Nicofuranose adverse reaction (disorder),0,"    ('SNOMED CT', '293559001', 'Nicofuranose adverse reaction (disorder)', '0'),"
SNOMED CT,293560006,Inositol nicotinate adverse reaction (disorder),0,"    ('SNOMED CT', '293560006', 'Inositol nicotinate adverse reaction (disorder)', '0'),"
SNOMED CT,293561005,Isoxsuprine adverse reaction (disorder),0,"    ('SNOMED CT', '293561005', 'Isoxsuprine adverse reaction (disorder)', '0'),"
SNOMED CT,293562003,Naftidrofuryl adverse reaction (disorder),0,"    ('SNOMED CT', '293562003', 'Naftidrofuryl adverse reaction (disorder)', '0'),"
SNOMED CT,293563008,Nicotinyl alcohol adverse reaction (disorder),0,"    ('SNOMED CT', '293563008', 'Nicotinyl alcohol adverse reaction (disorder)', '0'),"
SNOMED CT,293565001,Thymoxamine adverse reaction (disorder),0,"    ('SNOMED CT', '293565001', 'Thymoxamine adverse reaction (disorder)', '0'),"
