type,code,description,exclude,concat
SNOMED CT,1103911000000103,Severe asthma with fungal sensitisation (disorder),0,"    ('SNOMED CT', '1103911000000103', 'Severe asthma with fungal sensitisation (disorder)', '0'),"
SNOMED CT,16584951000119101,Oral steroid-dependent asthma (disorder),0,"    ('SNOMED CT', '16584951000119101', 'Oral steroid-dependent asthma (disorder)', '0'),"
SNOMED CT,2360001000004109,Steroid dependent asthma (disorder),0,"    ('SNOMED CT', '2360001000004109', 'Steroid dependent asthma (disorder)', '0'),"
SNOMED CT,13151001,Flax-dressers\' disease (disorder),1,"    ('SNOMED CT', '13151001', 'Flax-dressers\' disease (disorder)', '1'),"
SNOMED CT,29422001,Coal workers\' pneumoconiosis (disorder),1,"    ('SNOMED CT', '29422001', 'Coal workers\' pneumoconiosis (disorder)', '1'),"
SNOMED CT,85761009,Byssinosis (disorder),1,"    ('SNOMED CT', '85761009', 'Byssinosis (disorder)', '1'),"
SNOMED CT,160377001,Family history: Asthma (situation),1,"    ('SNOMED CT', '160377001', 'Family history: Asthma (situation)', '1'),"
SNOMED CT,233672007,Byssinosis grade 3 (disorder),1,"    ('SNOMED CT', '233672007', 'Byssinosis grade 3 (disorder)', '1'),"
SNOMED CT,233690008,Factitious asthma (disorder),1,"    ('SNOMED CT', '233690008', 'Factitious asthma (disorder)', '1'),"
SNOMED CT,394967008,Suspected asthma (situation),1,"    ('SNOMED CT', '394967008', 'Suspected asthma (situation)', '1'),"
SNOMED CT,429258006,History of aspirin exacerbated respiratory disease (situation),1,"    ('SNOMED CT', '429258006', 'History of aspirin exacerbated respiratory disease (situation)', '1'),"
SNOMED CT,445074007,Mini asthma quality of life questionnaire (assessment scale),1,"    ('SNOMED CT', '445074007', 'Mini asthma quality of life questionnaire (assessment scale)', '1'),"
SNOMED CT,448003001,Royal College of Physicians 3 questions score (observable entity),1,"    ('SNOMED CT', '448003001', 'Royal College of Physicians 3 questions score (observable entity)', '1'),"
SNOMED CT,704008007,No family history of asthma (situation),1,"    ('SNOMED CT', '704008007', 'No family history of asthma (situation)', '1'),"
SNOMED CT,781216005,Product containing reslizumab in parenteral dose form (medicinal product form),1,"    ('SNOMED CT', '781216005', 'Product containing reslizumab in parenteral dose form (medicinal product form)', '1'),"
SNOMED CT,781217001,Product containing only reslizumab in parenteral dose form (medicinal product form),1,"    ('SNOMED CT', '781217001', 'Product containing only reslizumab in parenteral dose form (medicinal product form)', '1'),"
SNOMED CT,781310001,Product containing mepolizumab in parenteral dose form (medicinal product form),1,"    ('SNOMED CT', '781310001', 'Product containing mepolizumab in parenteral dose form (medicinal product form)', '1'),"
SNOMED CT,781311002,Product containing only mepolizumab in parenteral dose form (medicinal product form),1,"    ('SNOMED CT', '781311002', 'Product containing only mepolizumab in parenteral dose form (medicinal product form)', '1'),"
SNOMED CT,866203004,Consultation for asthma (procedure),1,"    ('SNOMED CT', '866203004', 'Consultation for asthma (procedure)', '1'),"
SNOMED CT,895719007,Product containing precisely mepolizumab 100 milligram/1 milliliter conventional release solution for injection (clinical drug),1,"    ('SNOMED CT', '895719007', 'Product containing precisely mepolizumab 100 milligram/1 milliliter conventional release solution for injection (clinical drug)', '1'),"
SNOMED CT,9.2161E+13,Quality and Outcomes Framework asthma quality indicator-related care invitation using preferred method of communication (procedure),1,"    ('SNOMED CT', '92161000000104', 'Quality and Outcomes Framework asthma quality indicator-related care invitation using preferred method of communication (procedure)', '1'),"
SNOMED CT,3.02331E+14,Royal College of Physicians asthma assessment (assessment scale),1,"    ('SNOMED CT', '302331000000106', 'Royal College of Physicians asthma assessment (assessment scale)', '1'),"
SNOMED CT,5.03351E+14,Assessment using asthma control test (regime/therapy),1,"    ('SNOMED CT', '503351000000107', 'Assessment using asthma control test (regime/therapy)', '1'),"
SNOMED CT,7.15801E+14,Exception reporting - asthma quality indicators (finding),1,"    ('SNOMED CT', '715801000000103', 'Exception reporting - asthma quality indicators (finding)', '1'),"
SNOMED CT,7.16491E+14,Excepted from asthma quality indicators - informed dissent (finding),1,"    ('SNOMED CT', '716491000000100', 'Excepted from asthma quality indicators - informed dissent (finding)', '1'),"
SNOMED CT,7.17291E+14,Excepted from asthma quality indicators - patient unsuitable (finding),1,"    ('SNOMED CT', '717291000000103', 'Excepted from asthma quality indicators - patient unsuitable (finding)', '1'),"
SNOMED CT,8.37861E+14,Provision of written information about asthma (procedure),1,"    ('SNOMED CT', '837861000000104', 'Provision of written information about asthma (procedure)', '1'),"
SNOMED CT,9.28651E+14,Review of patient at risk of asthma (procedure),1,"    ('SNOMED CT', '928651000000105', 'Review of patient at risk of asthma (procedure)', '1'),"
SNOMED CT,9.28691E+14,At risk of asthma (finding),1,"    ('SNOMED CT', '928691000000102', 'At risk of asthma (finding)', '1'),"
SNOMED CT,10692681000119108,Aspirin exacerbated respiratory disease (disorder),1,"    ('SNOMED CT', '10692681000119108', 'Aspirin exacerbated respiratory disease (disorder)', '1'),"
SNOMED CT,1108701000000106,Excepted from asthma quality indicators - service unavailable (finding),1,"    ('SNOMED CT', '1108701000000106', 'Excepted from asthma quality indicators - service unavailable (finding)', '1'),"
SNOMED CT,1110841000000103,Quality and Outcomes Framework asthma quality indicator-related care invitation (procedure),1,"    ('SNOMED CT', '1110841000000103', 'Quality and Outcomes Framework asthma quality indicator-related care invitation (procedure)', '1'),"
