type,code,description,exclude,concat
SNOMED CT,15713121000119105,Acute ST segment elevation myocardial infarction due to right coronary artery occlusion (disorder),0,"    ('SNOMED CT', '15713121000119105', 'Acute ST segment elevation myocardial infarction due to right coronary artery occlusion (disorder)', '0'),"
SNOMED CT,15713161000119100,Acute ST segment elevation myocardial infarction of septum (disorder),0,"    ('SNOMED CT', '15713161000119100', 'Acute ST segment elevation myocardial infarction of septum (disorder)', '0'),"
SNOMED CT,15713201000119105,Acute ST segment elevation myocardial infarction of posterobasal wall (disorder),0,"    ('SNOMED CT', '15713201000119105', 'Acute ST segment elevation myocardial infarction of posterobasal wall (disorder)', '0'),"
SNOMED CT,15960061000119102,Unstable angina co-occurrent and due to coronary arteriosclerosis (disorder),0,"    ('SNOMED CT', '15960061000119102', 'Unstable angina co-occurrent and due to coronary arteriosclerosis (disorder)', '0'),"
SNOMED CT,15960141000119102,Angina co-occurrent and due to coronary arteriosclerosis (disorder),0,"    ('SNOMED CT', '15960141000119102', 'Angina co-occurrent and due to coronary arteriosclerosis (disorder)', '0'),"
SNOMED CT,15960341000119104,Unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart (disorder),0,"    ('SNOMED CT', '15960341000119104', 'Unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart (disorder)', '0'),"
SNOMED CT,15960381000119109,Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (disorder),0,"    ('SNOMED CT', '15960381000119109', 'Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (disorder)', '0'),"
SNOMED CT,15960461000119105,Unstable angina due to arteriosclerosis of autologous arterial coronary artery bypass graft (disorder),0,"    ('SNOMED CT', '15960461000119105', 'Unstable angina due to arteriosclerosis of autologous arterial coronary artery bypass graft (disorder)', '0'),"
SNOMED CT,15960541000119107,Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft (disorder),0,"    ('SNOMED CT', '15960541000119107', 'Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft (disorder)', '0'),"
SNOMED CT,15960581000119102,Angina co-occurrent and due to arteriosclerosis of autologous vein coronary artery bypass graft (disorder),0,"    ('SNOMED CT', '15960581000119102', 'Angina co-occurrent and due to arteriosclerosis of autologous vein coronary artery bypass graft (disorder)', '0'),"
SNOMED CT,15960661000119107,Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (disorder),0,"    ('SNOMED CT', '15960661000119107', 'Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (disorder)', '0'),"
SNOMED CT,16754391000119100,Stable angina due to coronary arteriosclerosis (disorder),0,"    ('SNOMED CT', '16754391000119100', 'Stable angina due to coronary arteriosclerosis (disorder)', '0'),"
SNOMED CT,266882009,No family history: Ischemic heart disease (situation),1,"    ('SNOMED CT', '266882009', 'No family history: Ischemic heart disease (situation)', '1'),"
SNOMED CT,266895004,Family history: Ischemic heart disease at less than 60 years (situation),1,"    ('SNOMED CT', '266895004', 'Family history: Ischemic heart disease at less than 60 years (situation)', '1'),"
SNOMED CT,266896003,Family history: Ischemic heart disease at greater than 60 years (situation),1,"    ('SNOMED CT', '266896003', 'Family history: Ischemic heart disease at greater than 60 years (situation)', '1'),"
SNOMED CT,266897007,Family history: Myocardial infarction (situation),1,"    ('SNOMED CT', '266897007', 'Family history: Myocardial infarction (situation)', '1'),"
SNOMED CT,275106000,No family history: Angina (situation),1,"    ('SNOMED CT', '275106000', 'No family history: Angina (situation)', '1'),"
SNOMED CT,275121006,Family history: Angina (situation),1,"    ('SNOMED CT', '275121006', 'Family history: Angina (situation)', '1'),"
SNOMED CT,275122004,Family history: Myocardial infarction at less than 60 (situation),1,"    ('SNOMED CT', '275122004', 'Family history: Myocardial infarction at less than 60 (situation)', '1'),"
SNOMED CT,275123009,Family history: Myocardial infarction at greater than 60 (situation),1,"    ('SNOMED CT', '275123009', 'Family history: Myocardial infarction at greater than 60 (situation)', '1'),"
SNOMED CT,275911004,Family history: Angina at greater than 60 years (situation),1,"    ('SNOMED CT', '275911004', 'Family history: Angina at greater than 60 years (situation)', '1'),"
SNOMED CT,275931000,Administration of prophylactic aspirin for ischemic heart disease (procedure),1,"    ('SNOMED CT', '275931000', 'Administration of prophylactic aspirin for ischemic heart disease (procedure)', '1'),"
SNOMED CT,275932007,Family history: Angina at less than 60 years (situation),1,"    ('SNOMED CT', '275932007', 'Family history: Angina at less than 60 years (situation)', '1'),"
SNOMED CT,297242006,Family history of ischemic heart disease (situation),1,"    ('SNOMED CT', '297242006', 'Family history of ischemic heart disease (situation)', '1'),"
SNOMED CT,315610002,Primary prevention of ischemic heart disease (regime/therapy),1,"    ('SNOMED CT', '315610002', 'Primary prevention of ischemic heart disease (regime/therapy)', '1'),"
SNOMED CT,315619001,"Family history of myocardial infarction in male relative of first degree, age known (situation)",1,"    ('SNOMED CT', '315619001', 'Family history of myocardial infarction in male relative of first degree, age known (situation)', '1'),"
SNOMED CT,401065001,Family history: Angina in first degree female relative less than 65 years (situation),1,"    ('SNOMED CT', '401065001', 'Family history: Angina in first degree female relative less than 65 years (situation)', '1'),"
SNOMED CT,401066000,Family history of myocardial infarct in first degree female relative less than 65 years of age (situation),1,"    ('SNOMED CT', '401066000', 'Family history of myocardial infarct in first degree female relative less than 65 years of age (situation)', '1'),"
SNOMED CT,401067009,Family history: Myocardial infarct in first degree male relative less than 55 years (situation),1,"    ('SNOMED CT', '401067009', 'Family history: Myocardial infarct in first degree male relative less than 55 years (situation)', '1'),"
SNOMED CT,401122004,Family history: Angina in first degree male relative less than 55 years (situation),1,"    ('SNOMED CT', '401122004', 'Family history: Angina in first degree male relative less than 55 years (situation)', '1'),"
SNOMED CT,413302005,Family history: angina grandparent (situation),1,"    ('SNOMED CT', '413302005', 'Family history: angina grandparent (situation)', '1'),"
SNOMED CT,763229009,Assessment using Canadian Cardiovascular Society grading of angina pectoris (procedure),1,"    ('SNOMED CT', '763229009', 'Assessment using Canadian Cardiovascular Society grading of angina pectoris (procedure)', '1'),"
SNOMED CT,763262001,Canadian Cardiovascular Society grading of angina pectoris grade (observable entity),1,"    ('SNOMED CT', '763262001', 'Canadian Cardiovascular Society grading of angina pectoris grade (observable entity)', '1'),"
SNOMED CT,2.05011E+14,Suspected ischaemic heart disease (situation),1,"    ('SNOMED CT', '205011000000103', 'Suspected ischaemic heart disease (situation)', '1'),"
SNOMED CT,5.15711E+14,Family history of myocardial infarction in second degree relative less than 50 years (situation),1,"    ('SNOMED CT', '515711000000105', 'Family history of myocardial infarction in second degree relative less than 50 years (situation)', '1'),"
SNOMED CT,5.15741E+14,Family history of myocardial infarction in first degree relative less than 60 years (situation),1,"    ('SNOMED CT', '515741000000106', 'Family history of myocardial infarction in first degree relative less than 60 years (situation)', '1'),"
SNOMED CT,8.83961E+14,Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction (assessment scale),1,"    ('SNOMED CT', '883961000000109', 'Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction (assessment scale)', '1'),"
SNOMED CT,1099031000000101,Assessment using Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment elevation myocardial infarction (procedure),1,"    ('SNOMED CT', '1099031000000101', 'Assessment using Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment elevation myocardial infarction (procedure)', '1'),"
SNOMED CT,1099111000000105,Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction (observable entity),1,"    ('SNOMED CT', '1099111000000105', 'Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction (observable entity)', '1'),"
