type,code,description,exclude,concat
SNOMED CT,237606005,Hereditary benign acanthosis nigricans with insulin resistance (disorder),1,"    ('SNOMED CT', '237606005', 'Hereditary benign acanthosis nigricans with insulin resistance (disorder)', '1'),"
SNOMED CT,237608006,"Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus (disorder)",0,"    ('SNOMED CT', '237608006', 'Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus (disorder)', '0'),"
SNOMED CT,237610008,"Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes (disorder)",0,"    ('SNOMED CT', '237610008', 'Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes (disorder)', '0'),"
SNOMED CT,237611007,"Muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus (disorder)",0,"    ('SNOMED CT', '237611007', 'Muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus (disorder)', '0'),"
SNOMED CT,237612000,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)",0,"    ('SNOMED CT', '237612000', 'Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)', '0'),"
SNOMED CT,237614004,"Bird-headed dwarfism with progressive ataxia, insulin-resistant diabetes, goiter, and primary gonadal insufficiency (disorder)",0,"    ('SNOMED CT', '237614004', 'Bird-headed dwarfism with progressive ataxia, insulin-resistant diabetes, goiter, and primary gonadal insufficiency (disorder)', '0'),"
SNOMED CT,237617006,"Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness (disorder)",0,"    ('SNOMED CT', '237617006', 'Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness (disorder)', '0'),"
SNOMED CT,237619009,Diabetes-deafness syndrome maternally transmitted (disorder),0,"    ('SNOMED CT', '237619009', 'Diabetes-deafness syndrome maternally transmitted (disorder)', '0'),"
SNOMED CT,237620003,Abnormal metabolic state due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '237620003', 'Abnormal metabolic state due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,237621004,Severe hyperglycemia due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '237621004', 'Severe hyperglycemia due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,237627000,Pregnancy and type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '237627000', 'Pregnancy and type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,237628005,Impaired glucose tolerance in pregnancy (disorder),0,"    ('SNOMED CT', '237628005', 'Impaired glucose tolerance in pregnancy (disorder)', '0'),"
SNOMED CT,237632004,Hypoglycemic event due to diabetes (disorder),0,"    ('SNOMED CT', '237632004', 'Hypoglycemic event due to diabetes (disorder)', '0'),"
SNOMED CT,237633009,Hypoglycemia due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '237633009', 'Hypoglycemia due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,237635002,Nocturnal hypoglycemia due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '237635002', 'Nocturnal hypoglycemia due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,237696003,Familial central diabetes insipidus (disorder),0,"    ('SNOMED CT', '237696003', 'Familial central diabetes insipidus (disorder)', '0'),"
SNOMED CT,238981002,Disorder of soft tissue due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '238981002', 'Disorder of soft tissue due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,238982009,Dermopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '238982009', 'Dermopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,238983004,Thick skin syndrome due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '238983004', 'Thick skin syndrome due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,238984005,Rubeosis faciei due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '238984005', 'Rubeosis faciei due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,239026002,Hypohidrosis-diabetes insipidus syndrome (disorder),0,"    ('SNOMED CT', '239026002', 'Hypohidrosis-diabetes insipidus syndrome (disorder)', '0'),"
SNOMED CT,254066006,Wolcott-Rallison dysplasia (disorder),0,"    ('SNOMED CT', '254066006', 'Wolcott-Rallison dysplasia (disorder)', '0'),"
SNOMED CT,267604001,Myasthenic syndrome due to diabetic mellitus (disorder),0,"    ('SNOMED CT', '267604001', 'Myasthenic syndrome due to diabetic mellitus (disorder)', '0'),"
SNOMED CT,276560009,Diabetes mellitus in neonate small for gestational age (disorder),0,"    ('SNOMED CT', '276560009', 'Diabetes mellitus in neonate small for gestational age (disorder)', '0'),"
SNOMED CT,280137006,Diabetic foot (disorder),0,"    ('SNOMED CT', '280137006', 'Diabetic foot (disorder)', '0'),"
SNOMED CT,284449005,Congenital total lipodystrophy (disorder),1,"    ('SNOMED CT', '284449005', 'Congenital total lipodystrophy (disorder)', '1'),"
SNOMED CT,290002008,Brittle type I diabetes mellitus (finding),0,"    ('SNOMED CT', '290002008', 'Brittle type I diabetes mellitus (finding)', '0'),"
SNOMED CT,303059007,Postpancreatectomy hypoinsulinemia (disorder),1,"    ('SNOMED CT', '303059007', 'Postpancreatectomy hypoinsulinemia (disorder)', '1'),"
SNOMED CT,304752002,Perceived control of insulin-dependent diabetes (assessment scale),0,"    ('SNOMED CT', '304752002', 'Perceived control of insulin-dependent diabetes (assessment scale)', '0'),"
SNOMED CT,308458007,Referral to diabetic liaison nurse (procedure),0,"    ('SNOMED CT', '308458007', 'Referral to diabetic liaison nurse (procedure)', '0'),"
SNOMED CT,309426007,Glomerulopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '309426007', 'Glomerulopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,309593006,Education score - diabetes (assessment scale),0,"    ('SNOMED CT', '309593006', 'Education score - diabetes (assessment scale)', '0'),"
SNOMED CT,309596003,Retinal abnormality - non-diabetes (disorder),1,"    ('SNOMED CT', '309596003', 'Retinal abnormality - non-diabetes (disorder)', '1'),"
SNOMED CT,309598002,Foot abnormality - non-diabetes (finding),1,"    ('SNOMED CT', '309598002', 'Foot abnormality - non-diabetes (finding)', '1'),"
SNOMED CT,309635005,History of admission in last year for diabetes foot problem (situation),0,"    ('SNOMED CT', '309635005', 'History of admission in last year for diabetes foot problem (situation)', '0'),"
SNOMED CT,310387003,Intracapillary glomerulosclerosis of kidney due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '310387003', 'Intracapillary glomerulosclerosis of kidney due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,310505005,Hyperosmolar non-ketotic state due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '310505005', 'Hyperosmolar non-ketotic state due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,311366001,Kimmelstiel-Wilson syndrome (disorder),0,"    ('SNOMED CT', '311366001', 'Kimmelstiel-Wilson syndrome (disorder)', '0'),"
SNOMED CT,311782002,Advanced retinal disease due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '311782002', 'Advanced retinal disease due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312856000,Referral to diabetes nurse (procedure),0,"    ('SNOMED CT', '312856000', 'Referral to diabetes nurse (procedure)', '0'),"
SNOMED CT,312888008,Attending diabetes clinic (finding),0,"    ('SNOMED CT', '312888008', 'Attending diabetes clinic (finding)', '0'),"
SNOMED CT,312903003,Mild nonproliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312903003', 'Mild nonproliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312904009,Moderate nonproliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312904009', 'Moderate nonproliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312905005,Severe nonproliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312905005', 'Severe nonproliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312906006,Non-high-risk proliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312906006', 'Non-high-risk proliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312907002,High risk proliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312907002', 'High risk proliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312908007,Quiescent proliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312908007', 'Quiescent proliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312909004,Proliferative retinopathy with iris neovascularization due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312909004', 'Proliferative retinopathy with iris neovascularization due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312910009,Vitreous hemorrhage due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312910009', 'Vitreous hemorrhage due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,312912001,Macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '312912001', 'Macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,313435000,Type I diabetes mellitus without complication (disorder),0,"    ('SNOMED CT', '313435000', 'Type I diabetes mellitus without complication (disorder)', '0'),"
SNOMED CT,313436004,Type II diabetes mellitus without complication (disorder),0,"    ('SNOMED CT', '313436004', 'Type II diabetes mellitus without complication (disorder)', '0'),"
SNOMED CT,314010006,Diffuse exudative maculopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '314010006', 'Diffuse exudative maculopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,314011005,Focal exudative maculopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '314011005', 'Focal exudative maculopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,314014002,Ischemic maculopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '314014002', 'Ischemic maculopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,314015001,Mixed maculopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '314015001', 'Mixed maculopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,314537004,Optic papillopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '314537004', 'Optic papillopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,314893005,Arthropathy due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '314893005', 'Arthropathy due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,314902007,Peripheral angiopathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '314902007', 'Peripheral angiopathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,314903002,Arthropathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '314903002', 'Arthropathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,315287002,Diabetes mellitus insulin-glucose infusion in acute myocardial infarction (procedure),0,"    ('SNOMED CT', '315287002', 'Diabetes mellitus insulin-glucose infusion in acute myocardial infarction (procedure)', '0'),"
SNOMED CT,359611005,Neuropathy with neurologic complication due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '359611005', 'Neuropathy with neurologic complication due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,359642000,Diabetes mellitus type 2 in nonobese (disorder),0,"    ('SNOMED CT', '359642000', 'Diabetes mellitus type 2 in nonobese (disorder)', '0'),"
SNOMED CT,361216007,Femoral mononeuropathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '361216007', 'Femoral mononeuropathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,371087003,Ulcer of foot due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '371087003', 'Ulcer of foot due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,385805005,Diabetic care education (procedure),0,"    ('SNOMED CT', '385805005', 'Diabetic care education (procedure)', '0'),"
SNOMED CT,390834004,Nonproliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '390834004', 'Nonproliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,395123002,Urine screening test for diabetes (procedure),1,"    ('SNOMED CT', '395123002', 'Urine screening test for diabetes (procedure)', '1'),"
SNOMED CT,395204000,Hyperosmolar non-ketotic state due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '395204000', 'Hyperosmolar non-ketotic state due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,398140007,Post hypoglycemic hyperglycemia due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '398140007', 'Post hypoglycemic hyperglycemia due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,398773005,Diabetes self-monitoring health education (procedure),0,"    ('SNOMED CT', '398773005', 'Diabetes self-monitoring health education (procedure)', '0'),"
SNOMED CT,399144008,Bronze diabetes (disorder),0,"    ('SNOMED CT', '399144008', 'Bronze diabetes (disorder)', '0'),"
SNOMED CT,399862001,High risk proliferative retinopathy without macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399862001', 'High risk proliferative retinopathy without macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399863006,Very severe nonproliferative retinopathy without macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399863006', 'Very severe nonproliferative retinopathy without macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399864000,Macular edema not clinically significant due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399864000', 'Macular edema not clinically significant due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399865004,Very severe proliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399865004', 'Very severe proliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399866003,Venous beading of retina due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399866003', 'Venous beading of retina due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399868002,Intraretinal microvascular anomaly due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399868002', 'Intraretinal microvascular anomaly due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399869005,High risk proliferative retinopathy not amenable to photocoagulation due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399869005', 'High risk proliferative retinopathy not amenable to photocoagulation due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399870006,Non-high-risk proliferative retinopathy with no macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399870006', 'Non-high-risk proliferative retinopathy with no macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399871005,Visually threatening retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399871005', 'Visually threatening retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399872003,Severe nonproliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399872003', 'Severe nonproliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399873008,Severe nonproliferative retinopathy without macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399873008', 'Severe nonproliferative retinopathy without macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399874002,High risk proliferative retinopathy with clinically significant macula edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399874002', 'High risk proliferative retinopathy with clinically significant macula edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399875001,Non-high-risk proliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399875001', 'Non-high-risk proliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399876000,Very severe nonproliferative retinopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399876000', 'Very severe nonproliferative retinopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,399877009,Very severe nonproliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '399877009', 'Very severe nonproliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,401069007,Blood glucose control education (procedure),1,"    ('SNOMED CT', '401069007', 'Blood glucose control education (procedure)', '1'),"
SNOMED CT,402864004,Wet gangrene of foot due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '402864004', 'Wet gangrene of foot due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,405124006,Knowledge level: diabetes management (observable entity),0,"    ('SNOMED CT', '405124006', 'Knowledge level: diabetes management (observable entity)', '0'),"
SNOMED CT,405749004,Newly diagnosed diabetes (finding),0,"    ('SNOMED CT', '405749004', 'Newly diagnosed diabetes (finding)', '0'),"
SNOMED CT,407569005,Patient on maximal tolerated therapy for diabetes (finding),0,"    ('SNOMED CT', '407569005', 'Patient on maximal tolerated therapy for diabetes (finding)', '0'),"
SNOMED CT,408392008,Under care of diabetes specialist nurse (finding),0,"    ('SNOMED CT', '408392008', 'Under care of diabetes specialist nurse (finding)', '0'),"
SNOMED CT,408540003,Diabetes mellitus caused by non-steroid drugs (disorder),0,"    ('SNOMED CT', '408540003', 'Diabetes mellitus caused by non-steroid drugs (disorder)', '0'),"
SNOMED CT,413180006,Pan retinal photocoagulation for diabetes (procedure),0,"    ('SNOMED CT', '413180006', 'Pan retinal photocoagulation for diabetes (procedure)', '0'),"
SNOMED CT,413183008,Diabetes mellitus caused by non-steroid drugs without complication (disorder),0,"    ('SNOMED CT', '413183008', 'Diabetes mellitus caused by non-steroid drugs without complication (disorder)', '0'),"
SNOMED CT,413597006,Attended diabetes structured education program (finding),0,"    ('SNOMED CT', '413597006', 'Attended diabetes structured education program (finding)', '0'),"
SNOMED CT,415269004,Referral to diabetes preconception counseling clinic (procedure),1,"    ('SNOMED CT', '415269004', 'Referral to diabetes preconception counseling clinic (procedure)', '1'),"
SNOMED CT,415270003,Referral to diabetes structured education program (procedure),0,"    ('SNOMED CT', '415270003', 'Referral to diabetes structured education program (procedure)', '0'),"
SNOMED CT,415744000,Transition of diabetes care options discussed (situation),0,"    ('SNOMED CT', '415744000', 'Transition of diabetes care options discussed (situation)', '0'),"
SNOMED CT,416554009,Seen in community diabetes specialist clinic (finding),0,"    ('SNOMED CT', '416554009', 'Seen in community diabetes specialist clinic (finding)', '0'),"
SNOMED CT,416855002,Family history of diabetes mellitus in first degree relative (situation),1,"    ('SNOMED CT', '416855002', 'Family history of diabetes mellitus in first degree relative (situation)', '1'),"
SNOMED CT,417467000,Discharged from care of diabetes specialist nurse (finding),0,"    ('SNOMED CT', '417467000', 'Discharged from care of diabetes specialist nurse (finding)', '0'),"
SNOMED CT,419100001,Infection of foot due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '419100001', 'Infection of foot due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,420270002,Ketoacidosis due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420270002', 'Ketoacidosis due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420279001,Renal disorder due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420279001', 'Renal disorder due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420422005,Ketoacidosis due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '420422005', 'Ketoacidosis due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,420436000,Mononeuropathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420436000', 'Mononeuropathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420486006,Exudative maculopathy due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420486006', 'Exudative maculopathy due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420514000,Persistent proteinuria due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420514000', 'Persistent proteinuria due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420662003,Coma due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '420662003', 'Coma due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,420683009,Disorder of nervous system due to malnutrition related diabetes mellitus (disorder),0,"    ('SNOMED CT', '420683009', 'Disorder of nervous system due to malnutrition related diabetes mellitus (disorder)', '0'),"
SNOMED CT,420715001,Persistent microalbuminuria due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420715001', 'Persistent microalbuminuria due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420756003,Cataract of eye due to diabetes mellitus type 2 (disorder),0,"    ('SNOMED CT', '420756003', 'Cataract of eye due to diabetes mellitus type 2 (disorder)', '0'),"
SNOMED CT,420789003,Retinopathy due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420789003', 'Retinopathy due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420825003,Gangrene due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420825003', 'Gangrene due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420868002,Disorder due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420868002', 'Disorder due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420918009,Mononeuropathy due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '420918009', 'Mononeuropathy due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,420996007,Coma due to malnutrition-related diabetes mellitus (disorder),0,"    ('SNOMED CT', '420996007', 'Coma due to malnutrition-related diabetes mellitus (disorder)', '0'),"
SNOMED CT,421075007,Ketoacidotic coma due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421075007', 'Ketoacidotic coma due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421256007,Disorder of eye due to malnutrition related diabetes mellitus (disorder),0,"    ('SNOMED CT', '421256007', 'Disorder of eye due to malnutrition related diabetes mellitus (disorder)', '0'),"
SNOMED CT,421305000,Persistent microalbuminuria due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421305000', 'Persistent microalbuminuria due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421326000,Disorder of nervous system due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421326000', 'Disorder of nervous system due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421365002,Peripheral circulatory disorder due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421365002', 'Peripheral circulatory disorder due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421437000,Hypoglycemic coma due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421437000', 'Hypoglycemic coma due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421468001,Disorder of nervous system due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421468001', 'Disorder of nervous system due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421631007,Gangrene due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421631007', 'Gangrene due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421725003,Hypoglycemic coma due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '421725003', 'Hypoglycemic coma due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,421750000,Ketoacidosis due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421750000', 'Ketoacidosis due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421779007,Exudative maculopathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421779007', 'Exudative maculopathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421847006,Ketoacidotic coma due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421847006', 'Ketoacidotic coma due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421893009,Renal disorder due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421893009', 'Renal disorder due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,421895002,Peripheral vascular disorder due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '421895002', 'Peripheral vascular disorder due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,421920002,Cataract of eye due to diabetes mellitus type 1 (disorder),0,"    ('SNOMED CT', '421920002', 'Cataract of eye due to diabetes mellitus type 1 (disorder)', '0'),"
SNOMED CT,421966007,Non-ketotic non-hyperosmolar coma due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '421966007', 'Non-ketotic non-hyperosmolar coma due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,421986006,Persistent proteinuria due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '421986006', 'Persistent proteinuria due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,422014003,Disorder due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '422014003', 'Disorder due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,422034002,Retinopathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '422034002', 'Retinopathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,422088007,Disorder of nervous system due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '422088007', 'Disorder of nervous system due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,422099009,Disorder of eye due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '422099009', 'Disorder of eye due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,422126006,Hyperosmolar coma due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '422126006', 'Hyperosmolar coma due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,422166005,Peripheral circulatory disorder due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '422166005', 'Peripheral circulatory disorder due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,422183001,Skin ulcer due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '422183001', 'Skin ulcer due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,422275004,Gangrene due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '422275004', 'Gangrene due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,424736006,Peripheral neuropathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '424736006', 'Peripheral neuropathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,425455002,Glomerulonephritis due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '425455002', 'Glomerulonephritis due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,426705001,Diabetes mellitus co-occurrent and due to cystic fibrosis (disorder),0,"    ('SNOMED CT', '426705001', 'Diabetes mellitus co-occurrent and due to cystic fibrosis (disorder)', '0'),"
SNOMED CT,426875007,Latent autoimmune diabetes mellitus in adult (disorder),0,"    ('SNOMED CT', '426875007', 'Latent autoimmune diabetes mellitus in adult (disorder)', '0'),"
SNOMED CT,426907004,Small vessel disease due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '426907004', 'Small vessel disease due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,427027005,Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '427027005', 'Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,427089005,Diabetes mellitus due to cystic fibrosis (disorder),0,"    ('SNOMED CT', '427089005', 'Diabetes mellitus due to cystic fibrosis (disorder)', '0'),"
SNOMED CT,427134009,Small vessel disease due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '427134009', 'Small vessel disease due to type 2 diabetes mellitus (disorder)', '0'),"
